ICAO,PHASE,DATE,MVTS_VALID,MVTS_NA,TOT_TXXT,TOT_REF,TOT_ADD_TIME
EDDF,ARR,2025-02-13,516,0,4904.716666666668,4184.933333333332,719.7833333333326
EDDF,ARR,2025-02-14,573,2,5176.3833333333305,4230.7,945.683333333334
EDDF,ARR,2025-02-15,523,0,4596.483333333335,3905.586666666665,690.8966666666662
EDDF,ARR,2025-02-16,565,1,4927.733333333338,4172.290000000003,755.4433333333341
EDDF,ARR,2025-02-17,552,4,4812.766666666663,4108.526666666665,704.2400000000008
EDDF,ARR,2025-02-18,533,3,4557.183333333329,3919.456666666666,637.7266666666673
EDDF,ARR,2025-02-19,551,2,5023.033333333345,4093.7666666666687,929.2666666666664
EDDF,ARR,2025-02-20,545,0,5278.599999999996,4576.313333333334,702.2866666666675
EDDF,ARR,2025-02-21,575,0,5385.899999999998,4587.899999999999,797.9999999999999
EDDF,ARR,2025-02-22,542,1,5232.833333333336,4349.496666666665,883.3366666666655
EDDF,ARR,2025-02-23,571,0,5483.6,4532.5166666666655,951.0833333333328
EDDF,ARR,2025-02-24,567,1,5464.3,4532.869999999995,931.4300000000004
EDDF,ARR,2025-02-25,528,0,5918.033333333333,4524.593333333329,1393.4400000000005
EDDF,ARR,2025-02-26,581,1,5858.216666666664,4843.506666666662,1014.7099999999996
EDDF,ARR,2025-02-27,559,0,5763.933333333337,4689.386666666664,1074.5466666666669
EDDF,ARR,2025-02-28,587,3,5458.783333333335,4499.413333333334,959.3700000000008
EDDF,ARR,2025-03-01,552,3,4937.65,4074.7299999999977,862.9200000000003
EDDF,ARR,2025-03-02,573,5,5222.033333333337,4258.259999999998,963.7733333333332
EDDF,ARR,2025-03-03,587,2,5067.48333333333,4332.506666666663,734.9766666666659
EDDF,ARR,2025-03-04,562,1,4900.7666666666655,4158.193333333334,742.5733333333321
EDDF,ARR,2025-03-05,581,0,5520.349999999993,4598.286666666665,922.0633333333334
EDDF,ARR,2025-03-06,577,2,5573.766666666665,4557.489999999998,1016.2766666666664
EDDF,ARR,2025-03-07,600,1,5889.299999999995,4771.45666666667,1117.843333333333
EDDF,ARR,2025-03-08,555,5,4938.766666666665,4093.156666666664,845.6099999999999
EDDF,ARR,2025-03-09,574,1,4951.266666666669,4202.949999999999,748.3166666666659
EDDF,ARR,2025-03-10,49,2,410.71666666666664,379.46333333333325,31.253333333333337
EDDF,ARR,2025-03-11,570,1,5802.733333333327,4792.126666666661,1010.6066666666668
EDDF,ARR,2025-03-12,599,0,5378.949999999997,4528.079999999996,850.8699999999994
EDDF,ARR,2025-03-13,569,5,4917.116666666667,4192.829999999995,724.2866666666657
EDDF,ARR,2025-03-14,608,0,5352.949999999999,4469.396666666665,883.5533333333341
EDDF,ARR,2025-03-15,563,2,4953.700000000003,4193.22333333333,760.4766666666669
EDDF,ARR,2025-03-16,597,3,5410.066666666669,4476.52333333333,933.5433333333336
EDDF,ARR,2025-03-17,590,0,5199.250000000004,4348.939999999996,850.3099999999998
EDDF,ARR,2025-03-18,562,4,5165.900000000007,4142.583333333332,1023.3166666666672
EDDF,ARR,2025-03-19,602,0,5586.200000000001,4551.926666666667,1034.2733333333315
EDDF,ARR,2025-03-20,584,2,5355.983333333337,4541.426666666664,814.5566666666666
EDDF,ARR,2025-03-21,603,3,5241.61666666667,4470.419999999998,771.1966666666667
EDDF,ARR,2025-03-22,559,4,4757.116666666667,4072.48,684.6366666666665
EDDF,ARR,2025-03-23,585,1,5627.566666666672,4678.503333333337,949.063333333334
EDDF,ARR,2025-03-24,585,1,5414.733333333334,4586.459999999996,828.2733333333333
EDDF,ARR,2025-03-25,580,1,5626.433333333334,4853.1900000000005,773.2433333333338
EDDF,ARR,2025-03-26,585,2,5545.633333333331,4551.486666666667,994.1466666666676
EDDF,ARR,2025-03-27,594,1,5177.11666666667,4326.836666666662,850.2800000000001
EDDF,ARR,2025-03-28,604,1,5821.516666666667,4776.1533333333355,1045.3633333333337
EDDF,ARR,2025-03-29,567,2,4812.8,4130.586666666665,682.2133333333337
EDDF,ARR,2025-03-30,641,1,6235.783333333331,5289.34333333333,946.4399999999991
EDDF,ARR,2025-03-31,631,0,5785.183333333339,4895.383333333336,889.7999999999998
EDDF,ARR,2025-04-01,622,5,5669.450000000004,4602.7333333333345,1066.716666666666
EDDF,ARR,2025-04-02,646,4,5938.199999999995,4778.080000000004,1160.1199999999997
EDDF,ARR,2025-04-03,636,6,5665.516666666677,4682.146666666666,983.3699999999992
EDDF,ARR,2025-04-04,663,0,5905.65,4803.536666666664,1102.113333333334
EDDF,ARR,2025-04-05,646,2,5824.983333333342,4797.1,1027.8833333333346
EDDF,ARR,2025-04-06,662,1,6216.383333333329,4903.8099999999995,1312.5733333333328
EDDF,ARR,2025-04-07,654,2,5737.949999999993,4803.719999999997,934.23
EDDF,ARR,2025-04-08,632,0,5498.399999999995,4681.876666666669,816.5233333333331
EDDF,ARR,2025-04-09,641,2,5735.366666666664,4780.229999999999,955.1366666666664
EDDF,ARR,2025-04-10,652,3,6021.033333333337,5018.28333333333,1002.75
EDDF,ARR,2025-04-11,676,0,6779.183333333338,5532.966666666664,1246.2166666666658
EDDF,ARR,2025-04-12,651,4,5922.483333333332,4788.063333333332,1134.4199999999994
EDDF,ARR,2025-04-13,664,0,6766.516666666675,5327.549999999998,1438.966666666668
EDDF,ARR,2025-04-14,646,1,6638.933333333329,5406.230000000004,1232.703333333334
EDDF,ARR,2025-04-15,629,0,5746.500000000001,4863.009999999993,883.4899999999993
EDDF,ARR,2025-04-16,661,0,6762.800000000001,5511.003333333332,1251.7966666666684
EDDF,ARR,2025-04-17,645,2,6046.883333333337,5122.723333333338,924.160000000001
EDDF,ARR,2025-04-18,659,2,6595.2499999999945,5486.363333333333,1108.8866666666672
EDDF,ARR,2025-04-19,640,3,5662.999999999998,4782.383333333329,880.6166666666663
EDDF,ARR,2025-04-20,647,2,6395.750000000004,5060.616666666663,1335.1333333333337
EDDF,ARR,2025-04-21,629,0,6477.416666666668,5301.386666666662,1176.0299999999995
EDDF,ARR,2025-04-22,627,0,6033.683333333337,5111.003333333331,922.6800000000006
EDDF,ARR,2025-04-23,664,0,6711.250000000006,5339.293333333334,1371.9566666666692
EDDF,ARR,2025-04-24,646,1,6668.133333333334,5462.763333333338,1205.369999999999
EDDF,ARR,2025-04-25,683,1,6006.433333333337,4984.346666666658,1022.0866666666672
EDDF,ARR,2025-04-26,648,6,5814.0666666666675,4840.676666666666,973.3900000000008
EDDF,ARR,2025-04-27,686,5,6098.749999999999,5022.5066666666635,1076.2433333333336
EDDF,ARR,2025-04-28,658,1,5774.616666666665,4853.549999999999,921.066666666666
EDDF,ARR,2025-04-29,635,1,5803.100000000004,4657.803333333336,1145.296666666666
EDDF,ARR,2025-04-30,683,0,6039.416666666673,5026.4033333333355,1013.0133333333328
EDDF,ARR,2025-05-01,646,1,6038.999999999995,4903.0633333333335,1135.9366666666676
EDDF,ARR,2025-05-02,688,2,6853.683333333338,5640.993333333329,1212.6900000000007
EDDF,ARR,2025-05-03,650,3,6563.33333333333,5427.820000000002,1135.513333333333
EDDF,ARR,2025-05-04,698,5,6477.9833333333445,5272.99666666667,1204.9866666666649
EDDF,ARR,2025-05-05,670,1,6353.466666666674,5091.456666666659,1262.009999999999
EDDF,ARR,2025-05-06,642,2,5771.949999999993,4788.686666666664,983.2633333333332
EDDF,ARR,2025-05-07,685,3,6199.866666666672,5042.75333333333,1157.1133333333323
EDDF,ARR,2025-05-08,694,3,6546.866666666669,5066.736666666665,1480.1299999999997
EDDF,ARR,2025-05-09,694,1,6099.80000000001,5085.02,1014.7800000000012
EDDF,ARR,2025-05-10,669,5,5814.400000000008,4903.993333333331,910.4066666666662
EDDF,ARR,2025-05-11,700,3,6127.316666666663,5100.760000000006,1026.5566666666657
EDDF,ARR,2025-05-12,681,4,5885.86666666666,4996.446666666661,889.4200000000004
EDDF,ARR,2025-05-13,659,2,6031.683333333328,4907.6366666666645,1124.0466666666664
EDDF,ARR,2025-05-14,677,2,6441.600000000005,5276.359999999995,1165.2400000000002
EDDF,ARR,2025-05-15,682,3,6355.650000000003,5106.349999999998,1249.2999999999993
EDDF,ARR,2025-05-16,706,1,6636.266666666666,5599.3933333333325,1036.8733333333332
EDDF,ARR,2025-05-17,687,1,6266.083333333336,5233.933333333331,1032.1499999999996
EDDF,ARR,2025-05-18,701,2,7017.63333333333,5823.303333333337,1194.329999999999
EDDF,ARR,2025-05-19,676,4,6256.383333333334,5011.989999999996,1244.3933333333327
EDDF,ARR,2025-05-20,654,0,5922.6666666666615,4847.07666666667,1075.5899999999992
EDDF,ARR,2025-05-21,688,0,6977.14999999999,5717.030000000002,1260.1199999999997
EDDF,ARR,2025-05-22,692,2,7068.316666666669,5794.626666666669,1273.6900000000005
EDDF,ARR,2025-05-23,718,0,7108.383333333341,5922.2966666666625,1186.086666666666
EDDF,ARR,2025-05-24,678,0,6664.083333333341,5543.249999999999,1120.833333333334
EDDF,ARR,2025-05-25,708,1,7178.633333333334,6006.016666666661,1172.6166666666672
EDDF,ARR,2025-05-26,686,0,6774.733333333343,5726.713333333329,1048.0199999999998
EDDF,ARR,2025-05-27,652,2,6540.250000000001,5400.779999999997,1139.4700000000012
EDDF,ARR,2025-05-28,676,1,7033.733333333338,5888.519999999999,1145.2133333333325
EDDF,ARR,2025-05-29,672,0,6572.099999999996,5512.8466666666645,1059.2533333333326
EDDF,ARR,2025-05-30,691,0,6763.849999999995,5501.5099999999975,1262.34
EDDF,ARR,2025-05-31,649,2,7186.1500000000005,5402.456666666664,1783.6933333333327
EDDF,ARR,2025-06-01,668,7,7001.6500000000005,5507.1100000000015,1494.5400000000009
EDDF,ARR,2025-06-02,680,2,6711.483333333323,5539.836666666661,1171.6466666666663
EDDF,ARR,2025-06-03,665,1,6614.333333333333,5452.646666666663,1161.6866666666665
EDDF,ARR,2025-06-04,682,0,7132.883333333334,6056.083333333331,1076.8
EDDF,ARR,2025-06-05,689,0,6897.599999999995,5687.066666666669,1210.5333333333326
EDDF,ARR,2025-06-06,717,0,7596.633333333337,6153.190000000003,1443.443333333333
EDDF,ARR,2025-06-07,691,0,6839.9999999999945,5778.883333333326,1061.1166666666672
EDDF,ARR,2025-06-08,690,1,6987.449999999999,5902.410000000001,1085.0400000000004
EDDF,ARR,2025-06-09,671,0,6729.366666666662,5512.939999999995,1216.4266666666683
EDDF,ARR,2025-06-10,671,0,6407.166666666666,5480.233333333327,926.9333333333332
EDDF,ARR,2025-06-11,703,3,6465.53333333333,5322.209999999997,1143.3233333333335
EDDF,ARR,2025-06-12,700,0,6524.249999999996,5159.249999999998,1364.9999999999975
EDDF,ARR,2025-06-13,715,2,6620.599999999995,5262.719999999993,1357.8799999999987
EDDF,ARR,2025-06-14,686,0,6682.26666666667,5439.7199999999975,1242.5466666666669
EDDF,ARR,2025-06-15,679,3,6913.799999999992,5588.23333333333,1325.566666666666
EDDF,ARR,2025-06-16,693,0,6945.716666666666,5618.913333333339,1326.803333333334
EDDF,ARR,2025-06-17,663,1,6144.9500000000035,4889.9833333333345,1254.966666666665
EDDF,ARR,2025-06-18,708,3,7562.566666666662,5894.056666666662,1668.51
EDDF,ARR,2025-06-19,670,6,6136.083333333326,4886.713333333332,1249.3699999999988
EDDF,ARR,2025-06-20,700,3,6570.116666666663,5169.903333333332,1400.2133333333322
EDDF,ARR,2025-06-21,694,0,6331.0999999999995,5055.106666666666,1275.9933333333315
EDDF,ARR,2025-06-22,721,0,7378.466666666668,5847.099999999998,1531.3666666666672
EDDF,ARR,2025-06-23,689,1,7075.6500000000015,5865.366666666663,1210.2833333333326
EDDF,ARR,2025-06-24,663,0,6588.800000000005,5484.046666666665,1104.7533333333322
EDDF,ARR,2025-06-25,694,1,7027.516666666659,5698.416666666661,1329.099999999998
EDDF,ARR,2025-06-26,686,1,6737.049999999993,5602.483333333327,1134.566666666666
EDDF,ARR,2025-06-27,703,1,7442.366666666668,5994.436666666665,1447.9299999999996
EDDF,ARR,2025-06-28,688,0,6967.616666666676,5669.759999999998,1297.8566666666638
EDDF,ARR,2025-06-29,706,1,6896.433333333344,5492.233333333337,1404.2
EDDF,ARR,2025-06-30,692,3,6651.6500000000005,5130.680000000003,1520.9699999999998
EDDF,ARR,2025-07-01,653,1,6191.71666666667,4779.396666666665,1412.3200000000013
EDDF,ARR,2025-07-02,682,0,7391.183333333336,5504.473333333331,1886.7100000000023
EDDF,ARR,2025-07-03,683,1,7044.466666666661,5661.856666666665,1382.61
EDDF,ARR,2025-07-04,693,1,6635.000000000009,5306.65,1328.3499999999992
EDDF,ARR,2025-07-05,695,1,7154.699999999998,5609.073333333329,1545.6266666666645
EDDF,ARR,2025-07-06,708,1,6928.816666666664,5766.299999999996,1162.516666666668
EDDF,ARR,2025-07-07,691,2,7392.333333333327,6004.853333333335,1387.4800000000018
EDDF,ARR,2025-07-08,675,1,6891.950000000008,5644.64999999999,1247.300000000001
EDDF,ARR,2025-07-09,696,0,7077.316666666666,5720.756666666661,1356.5600000000004
EDDF,ARR,2025-07-10,698,3,7283.500000000005,5850.886666666661,1432.613333333334
EDDF,ARR,2025-07-11,719,1,6776.933333333333,5361.4966666666605,1415.4366666666658
EDDF,ARR,2025-07-12,701,1,7108.600000000005,5778.896666666663,1329.703333333333
EDDF,ARR,2025-07-13,710,3,7025.200000000001,5760.253333333332,1264.9466666666656
EDDF,ARR,2025-07-14,683,2,7098.550000000006,5518.030000000001,1580.5199999999995
EDDF,ARR,2025-07-15,665,4,6588.516666666662,5447.353333333327,1141.163333333334
EDDF,ARR,2025-07-16,696,2,7322.116666666673,6098.893333333333,1223.223333333334
EDDF,ARR,2025-07-17,685,2,6936.56666666666,5742.836666666666,1193.73
EDDF,ARR,2025-07-18,723,1,7400.683333333332,6006.973333333327,1393.7100000000023
EDDF,ARR,2025-07-19,689,2,6476.81666666667,5158.806666666667,1318.0100000000002
EDDF,ARR,2025-07-20,688,2,7012.699999999993,5596.983333333335,1415.7166666666656
EDDF,ARR,2025-07-21,660,0,7049.716666666667,5590.846666666674,1458.8699999999994
EDDF,ARR,2025-07-22,671,2,6949.099999999988,5628.359999999994,1320.7399999999998
EDDF,ARR,2025-07-23,694,2,7021.31666666666,5685.683333333325,1335.6333333333318
EDDF,ARR,2025-07-24,695,3,6819.66666666667,5667.003333333325,1152.6633333333332
EDDF,ARR,2025-07-25,657,2,6764.633333333339,5314.729999999997,1449.9033333333325
EDDF,ARR,2025-07-26,686,1,6617.883333333339,5317.566666666665,1300.3166666666682
EDDF,ARR,2025-07-27,654,1,6657.616666666667,5230.930000000001,1426.6866666666654
EDDF,ARR,2025-07-28,687,3,7072.583333333337,5629.289999999998,1443.2933333333349
EDDF,ARR,2025-07-29,663,3,6788.033333333331,5460.406666666669,1327.6266666666677
EDDF,ARR,2025-07-30,681,5,6902.000000000006,5738.749999999998,1163.249999999999
EDDF,ARR,2025-07-31,688,1,6893.2833333333265,5686.616666666664,1206.6666666666677
EDDF,ARR,2025-08-01,654,2,7623.9000000000115,5445.369999999995,2178.5299999999975
EDDF,ARR,2025-08-02,691,1,7195.233333333341,5629.370000000004,1565.8633333333344
EDDF,ARR,2025-08-03,720,2,7412.833333333339,5966.833333333338,1445.9999999999986
EDDF,ARR,2025-08-04,705,0,7288.750000000001,5973.563333333329,1315.1866666666674
EDDF,ARR,2025-08-05,663,1,6707.016666666661,5474.883333333336,1232.1333333333337
EDDF,ARR,2025-08-06,682,2,6952.866666666675,5672.7966666666625,1280.0700000000006
EDDF,ARR,2025-08-07,687,5,6600.483333333339,5339.816666666666,1260.666666666666
EDDF,ARR,2025-08-08,714,2,7063.2500000000055,5841.566666666658,1221.6833333333338
EDDF,ARR,2025-08-09,689,1,7195.366666666667,5675.693333333327,1519.6733333333336
EDDF,ARR,2025-08-10,703,2,6421.116666666675,5190.329999999999,1230.786666666667
EDDF,ARR,2025-08-11,701,1,6490.083333333338,5187.190000000002,1302.8933333333346
EDDF,ARR,2025-08-12,670,2,6104.066666666661,4941.996666666663,1162.0699999999988
EDDF,ARR,2025-08-13,686,3,7252.61666666667,5555.279999999999,1697.3366666666668
EDDF,ARR,2025-08-14,693,3,6733.166666666673,5342.013333333332,1391.1533333333346
EDDF,ARR,2025-08-15,700,1,6585.383333333327,5383.956666666665,1201.4266666666658
EDDF,ARR,2025-08-16,687,0,5948.0499999999975,5034.586666666668,913.4633333333334
EDDF,ARR,2025-08-17,700,4,6290.149999999991,5071.65,1218.5
EDDF,ARR,2025-08-18,690,0,6264.883333333333,5057.786666666664,1207.0966666666666
EDDF,ARR,2025-08-19,658,3,5838.716666666659,4828.930000000001,1009.7866666666664
EDDF,ARR,2025-08-20,684,3,6170.716666666667,5040.970000000003,1129.7466666666658
EDDF,ARR,2025-08-21,680,0,6161.850000000003,4945.936666666666,1215.913333333334
EDDF,ARR,2025-08-22,707,1,6922.616666666668,5484.68666666666,1437.9299999999998
EDDF,ARR,2025-08-23,697,1,7424.983333333327,5918.060000000002,1506.923333333333
EDDF,ARR,2025-08-24,706,7,6547.583333333335,5244.146666666662,1303.436666666668
EDDF,ARR,2025-08-25,697,0,7049.433333333337,5714.856666666659,1334.5766666666682
EDDF,ARR,2025-08-26,663,3,6679.48333333333,5419.926666666664,1259.5566666666648
EDDF,ARR,2025-08-27,690,1,6806.63333333333,5632.006666666663,1174.6266666666663
EDDF,ARR,2025-08-28,677,3,6990.500000000006,5622.026666666661,1368.473333333334
EDDF,ARR,2025-08-29,711,0,7603.416666666664,5940.469999999999,1662.9466666666656
EDDF,ARR,2025-08-30,696,0,7462.949999999992,5807.546666666666,1655.403333333334
EDDF,ARR,2025-08-31,721,2,7503.399999999989,5853.736666666668,1649.6633333333325
EDDF,ARR,2025-09-01,713,1,7329.333333333329,5936.393333333341,1392.9399999999998
EDDF,ARR,2025-09-02,672,3,6872.866666666661,5626.649999999998,1246.2166666666674
EDDF,ARR,2025-09-03,707,3,7022.3666666666595,5816.406666666666,1205.9600000000005
EDDF,ARR,2025-09-04,698,1,6948.416666666674,5783.8733333333275,1164.5433333333326
EDDF,ARR,2025-09-05,699,1,6832.100000000001,5554.876666666664,1277.2233333333345
EDDF,ARR,2025-09-06,694,1,6132.249999999998,5066.776666666667,1065.4733333333334
EDDF,ARR,2025-09-07,719,6,6504.31666666668,5261.339999999997,1242.976666666666
EDDF,ARR,2025-09-08,709,2,6964.016666666668,5474.500000000003,1489.5166666666669
EDDF,ARR,2025-09-09,658,2,6551.299999999996,5125.316666666665,1425.9833333333315
EDDF,ARR,2025-09-10,697,3,7672.816666666677,5628.136666666665,2044.6800000000012
EDDF,ARR,2025-09-11,702,2,7679.866666666665,6009.403333333326,1670.4633333333306
EDDF,ARR,2025-09-12,721,1,7468.516666666661,6019.13666666667,1449.3799999999997
EDDF,ARR,2025-09-13,707,2,7373.850000000009,5874.893333333328,1498.9566666666667
EDDF,ARR,2025-09-14,721,2,7538.616666666671,6177.766666666666,1360.849999999997
EDDF,ARR,2025-09-15,708,1,7363.316666666661,5923.019999999993,1440.296666666666
EDDF,ARR,2025-09-16,665,1,6383.700000000009,5378.156666666663,1005.5433333333332
EDDF,ARR,2025-09-17,712,2,7198.866666666674,5836.183333333329,1362.6833333333332
EDDF,ARR,2025-09-18,703,5,7211.366666666666,5702.996666666666,1508.3700000000003
EDDF,ARR,2025-09-19,721,2,7290.899999999999,5844.87,1446.029999999999
EDDF,ARR,2025-09-20,692,1,6768.483333333342,5567.250000000007,1201.2333333333336
EDDF,ARR,2025-09-21,707,2,7419.850000000003,5913.3966666666665,1506.4533333333327
EDDF,ARR,2025-09-22,691,1,6867.616666666663,5084.9299999999985,1782.6866666666665
EDDF,ARR,2025-09-23,656,3,6239.9166666666615,4929.540000000001,1310.3766666666656
EDDF,ARR,2025-09-24,680,3,6916.4000000000015,5146.040000000001,1770.3600000000015
EDDF,ARR,2025-09-25,704,1,6845.866666666665,5299.073333333333,1546.7933333333328
EDDF,ARR,2025-09-26,715,5,6510.350000000004,5266.02666666667,1244.3233333333335
EDDF,ARR,2025-09-27,694,2,6964.083333333343,5697.91333333333,1266.1699999999992
EDDF,ARR,2025-09-28,700,6,6352.766666666668,5109.246666666663,1243.52
EDDF,ARR,2025-09-29,695,0,6478.7999999999975,5234.863333333331,1243.936666666668
EDDF,ARR,2025-09-30,668,1,5941.0833333333285,4898.053333333331,1043.03
EDDF,ARR,2025-10-01,726,1,6614.683333333342,5279.130000000002,1335.5533333333333
EDDF,ARR,2025-10-02,696,6,6459.033333333338,5126.2599999999975,1332.773333333335
EDDF,ARR,2025-10-03,699,3,6497.533333333334,5313.28666666666,1184.2466666666664
EDDF,ARR,2025-10-04,659,3,7013.966666666668,5741.8866666666645,1272.0800000000002
EDDF,ARR,2025-10-05,720,0,7335.433333333332,5952.546666666664,1382.886666666666
EDDF,ARR,2025-10-06,709,2,7236.383333333336,5865.236666666664,1371.146666666666
EDDF,ARR,2025-10-07,674,1,6710.500000000006,5802.939999999996,907.5600000000012
EDDF,ARR,2025-10-08,705,0,7315.683333333341,6043.710000000001,1271.9733333333338
EDDF,ARR,2025-10-09,706,1,7162.100000000004,5864.776666666669,1297.3233333333328
EDDF,ARR,2025-10-10,712,1,7227.233333333327,5893.54,1333.693333333333
EDDF,ARR,2025-10-11,683,1,6935.533333333339,5608.453333333335,1327.0799999999997
EDDF,ARR,2025-10-12,724,1,6159.4500000000035,5177.58666666667,981.8633333333344
EDDF,ARR,2025-10-13,702,1,6297.683333333337,5165.846666666665,1131.8366666666675
EDDF,ARR,2025-10-14,674,3,5766.800000000002,4882.356666666666,884.443333333333
EDDF,ARR,2025-10-15,697,1,6230.8833333333305,5087.050000000005,1143.8333333333323
EDDF,ARR,2025-10-16,703,0,6369.8666666666695,5272.809999999999,1097.056666666665
EDDF,ARR,2025-10-17,731,2,6816.28333333334,5445.593333333336,1370.6899999999987
EDDF,ARR,2025-10-18,702,0,6183.983333333332,5124.38666666667,1059.596666666666
EDDF,ARR,2025-10-19,731,3,6388.449999999988,5308.779999999994,1079.670000000001
EDDF,ARR,2025-10-20,695,2,7241.516666666656,5868.2766666666685,1373.2399999999996
EDDF,ARR,2025-10-21,660,1,6523.333333333339,5421.886666666663,1101.4466666666674
EDDF,ARR,2025-10-22,694,0,7641.98333333333,6025.543333333329,1616.44
EDDF,ARR,2025-10-23,668,3,7154.81666666667,5774.303333333339,1380.513333333333
EDDF,ARR,2025-10-24,714,0,7261.033333333332,6001.616666666664,1259.4166666666663
EDDF,ARR,2025-10-25,682,3,6920.583333333332,5763.280000000002,1157.3033333333349
EDDF,ARR,2025-10-26,648,2,6466.333333333335,5298.3133333333235,1168.0199999999995
EDDF,ARR,2025-10-27,632,3,6458.850000000001,5282.046666666661,1176.8033333333324
EDDF,ARR,2025-10-28,582,2,5652.4833333333345,4892.306666666663,760.1766666666657
EDDF,ARR,2025-10-29,611,1,5925.483333333329,5008.666666666664,916.8166666666676
EDDF,ARR,2025-10-30,609,4,5902.2,4915.366666666669,986.8333333333336
EDDF,ARR,2025-10-31,637,2,6311.433333333332,4948.256666666667,1363.1766666666674
EDDF,ARR,2025-11-01,590,4,5880.350000000008,4679.376666666668,1200.9733333333322
EDDF,ARR,2025-11-02,619,2,6401.983333333336,5121.873333333331,1280.11
EDDF,ARR,2025-11-03,621,2,6077.633333333337,5016.256666666667,1061.3766666666666
EDDF,ARR,2025-11-04,587,1,5667.399999999996,4618.393333333335,1049.006666666667
EDDF,ARR,2025-11-05,611,1,5830.949999999996,4874.910000000002,956.0399999999996
EDDF,ARR,2025-11-06,599,15,5362.33333333333,4464.173333333336,898.1600000000005
EDDF,ARR,2025-11-07,625,2,6692.45,5328.556666666666,1363.8933333333323
EDDF,ARR,2025-11-08,583,5,5866.666666666671,5113.9599999999955,752.7066666666664
EDDF,ARR,2025-11-09,613,1,6734.466666666668,5452.636666666666,1281.8300000000002
