ICAO,PHASE,DATE,MVTS_VALID,MVTS_NA,TOT_TXXT,TOT_REF,TOT_ADD_TIME
EDDF,ARR,2023-01-24,434,4,3601.0833333333326,3173.5266666666676,427.55666666666673
EDDF,ARR,2023-01-25,439,5,3631.1500000000015,3244.1033333333366,387.0466666666668
EDDF,ARR,2023-01-26,473,4,4347.3166666666675,3584.053333333333,763.2633333333331
EDDF,ARR,2023-01-27,467,6,4014.816666666667,3453.523333333334,561.2933333333335
EDDF,ARR,2023-01-28,469,4,4147.333333333337,3560.5466666666653,586.7866666666665
EDDF,ARR,2023-01-29,499,3,4685.350000000005,3879.1000000000017,806.2499999999998
EDDF,ARR,2023-01-30,459,4,4344.399999999998,3711.74333333333,632.656666666667
EDDF,ARR,2023-01-31,443,8,4167.4833333333345,3661.236666666665,506.2466666666669
EDDF,ARR,2023-02-01,467,1,4244.9500000000035,3751.013333333334,493.9366666666671
EDDF,ARR,2023-02-02,483,2,4507.666666666669,3880.833333333331,626.8333333333325
EDDF,ARR,2023-02-03,493,5,4611.983333333334,4071.163333333333,540.8200000000002
EDDF,ARR,2023-02-04,483,8,4088.000000000002,3553.5133333333365,534.4866666666662
EDDF,ARR,2023-02-05,528,6,5054.8333333333385,4381.013333333333,673.8199999999999
EDDF,ARR,2023-02-06,496,6,4327.633333333337,3688.893333333334,638.7399999999996
EDDF,ARR,2023-02-07,470,7,4045.633333333337,3519.6933333333336,525.9400000000009
EDDF,ARR,2023-02-08,462,10,4080.749999999998,3448.879999999999,631.8700000000003
EDDF,ARR,2023-02-09,493,2,4564.749999999992,3830.213333333333,734.5366666666666
EDDF,ARR,2023-02-10,512,4,4869.283333333334,4105.31,763.9733333333334
EDDF,ARR,2023-02-11,511,5,4860.600000000003,4189.079999999998,671.5200000000002
EDDF,ARR,2023-02-12,521,4,4567.7166666666635,3884.263333333331,683.4533333333329
EDDF,ARR,2023-02-13,494,8,4220.816666666667,3646.566666666667,574.2499999999999
EDDF,ARR,2023-02-14,464,7,4075.183333333331,3635.6533333333314,439.5299999999994
EDDF,ARR,2023-02-15,368,14,3836.13333333333,3171.7400000000016,664.3933333333337
EDDF,ARR,2023-02-16,485,12,5203.916666666666,4098.833333333332,1105.0833333333342
EDDF,ARR,2023-02-17,5,1,48.08333333333333,35.99,12.09333333333333
EDDF,ARR,2023-02-18,539,8,5324.316666666666,4432.210000000002,892.1066666666674
EDDF,ARR,2023-02-19,540,6,5106.233333333336,4372.799999999996,733.4333333333328
EDDF,ARR,2023-02-20,519,7,4804.1,4120.170000000002,683.9300000000007
EDDF,ARR,2023-02-21,487,9,4445.550000000001,3798.616666666668,646.9333333333334
EDDF,ARR,2023-02-22,499,9,4837.166666666668,4080.34333333333,756.8233333333342
EDDF,ARR,2023-02-23,510,7,5230.250000000001,4293.873333333333,936.3766666666664
EDDF,ARR,2023-02-24,513,8,4742.0999999999985,4105.906666666669,636.1933333333335
EDDF,ARR,2023-02-25,517,4,4912.766666666665,4210.406666666666,702.3599999999993
EDDF,ARR,2023-02-26,549,7,4990.583333333334,4156.246666666665,834.3366666666662
EDDF,ARR,2023-02-27,519,7,4721.450000000003,3848.926666666664,872.5233333333326
EDDF,ARR,2023-02-28,481,6,4161.133333333331,3580.8166666666657,580.3166666666665
EDDF,ARR,2023-03-01,511,10,4470.483333333335,3760.6233333333344,709.8600000000005
EDDF,ARR,2023-03-02,519,13,4576.199999999999,3846.980000000002,729.2200000000005
EDDF,ARR,2023-03-03,541,7,4900.183333333334,3978.923333333331,921.2599999999992
EDDF,ARR,2023-03-04,518,4,4841.433333333329,4191.196666666665,650.2366666666666
EDDF,ARR,2023-03-05,554,3,5284.183333333329,4437.806666666662,846.3766666666662
EDDF,ARR,2023-03-06,518,4,4861.3499999999995,4189.986666666665,671.3633333333329
EDDF,ARR,2023-03-07,476,8,4358.733333333335,3891.8833333333328,466.8499999999999
EDDF,ARR,2023-03-08,483,9,4966.300000000001,4324.529999999999,641.7699999999998
EDDF,ARR,2023-03-09,519,7,4906.76666666667,4191.233333333331,715.5333333333334
EDDF,ARR,2023-03-10,520,4,5118.949999999999,4411.453333333331,707.496666666667
EDDF,ARR,2023-03-11,528,5,4903.466666666664,4149.066666666662,754.4000000000004
EDDF,ARR,2023-03-12,534,6,5276.799999999996,4448.129999999997,828.6699999999997
EDDF,ARR,2023-03-13,506,6,5213.600000000004,4235.696666666669,977.9033333333332
EDDF,ARR,2023-03-14,489,9,4926.100000000002,4275.109999999996,650.9899999999996
EDDF,ARR,2023-03-15,524,15,5196.799999999998,4346.539999999999,850.259999999999
EDDF,ARR,2023-03-16,532,7,4607.449999999993,3902.3533333333335,705.0966666666668
EDDF,ARR,2023-03-17,549,6,5322.383333333334,4311.336666666664,1011.0466666666662
EDDF,ARR,2023-03-18,537,0,5013.016666666665,4177.239999999998,835.7766666666665
EDDF,ARR,2023-03-19,543,6,5084.866666666669,4409.40333333333,675.4633333333334
EDDF,ARR,2023-03-20,530,9,5144.4833333333345,4339.556666666668,804.9266666666673
EDDF,ARR,2023-03-21,496,3,4813.400000000003,4052.480000000002,760.9199999999995
EDDF,ARR,2023-03-22,519,5,4660.983333333334,4101.646666666667,559.3366666666665
EDDF,ARR,2023-03-23,527,10,4787.349999999997,4138.356666666665,648.9933333333332
EDDF,ARR,2023-03-24,530,9,5062.349999999991,4194.283333333333,868.0666666666658
EDDF,ARR,2023-03-25,513,3,4968.78333333334,4162.529999999997,806.2533333333317
EDDF,ARR,2023-03-26,562,4,5962.583333333329,4652.269999999998,1310.3133333333355
EDDF,ARR,2023-03-27,7,3,44.46666666666667,40.38333333333333,4.083333333333333
EDDF,ARR,2023-03-28,554,10,5411.916666666666,4447.533333333328,964.3833333333334
EDDF,ARR,2023-03-29,566,10,5439.449999999998,4641.23333333333,798.2166666666667
EDDF,ARR,2023-03-30,576,6,5789.966666666668,4657.356666666666,1132.6099999999994
EDDF,ARR,2023-03-31,559,15,5692.633333333336,4479.433333333334,1213.2000000000014
EDDF,ARR,2023-04-01,598,4,5739.1,4807.69666666666,931.403333333334
EDDF,ARR,2023-04-02,580,10,5581.68333333334,4657.129999999998,924.5533333333332
EDDF,ARR,2023-04-03,573,11,5123.46666666666,4225.239999999999,898.2266666666656
EDDF,ARR,2023-04-04,552,9,4832.366666666668,4065.353333333335,767.0133333333332
EDDF,ARR,2023-04-05,570,9,4915.966666666669,4220.776666666668,695.1900000000003
EDDF,ARR,2023-04-06,591,2,5598.866666666662,4694.71333333333,904.153333333333
EDDF,ARR,2023-04-07,591,9,5606.76666666667,4872.253333333336,734.5133333333332
EDDF,ARR,2023-04-08,584,8,5273.949999999996,4574.106666666665,699.8433333333329
EDDF,ARR,2023-04-09,592,8,5094.433333333334,4389.913333333334,704.5200000000001
EDDF,ARR,2023-04-10,580,1,5002.866666666668,4329.8133333333335,673.053333333333
EDDF,ARR,2023-04-11,559,6,5223.68333333333,4405.843333333332,817.8400000000001
EDDF,ARR,2023-04-12,566,4,5559.850000000001,4653.129999999997,906.72
EDDF,ARR,2023-04-13,577,6,5404.783333333339,4659.079999999996,745.7033333333331
EDDF,ARR,2023-04-14,594,5,6205.266666666668,4905.236666666664,1300.0300000000002
EDDF,ARR,2023-04-15,600,6,5425.633333333335,4538.199999999998,887.4333333333329
EDDF,ARR,2023-04-16,602,6,5635.2833333333265,4876.856666666669,758.4266666666656
EDDF,ARR,2023-04-17,586,4,5416.900000000004,4312.9766666666665,1103.923333333334
EDDF,ARR,2023-04-18,560,12,4563.399999999998,4043.103333333335,520.2966666666667
EDDF,ARR,2023-04-19,577,11,5014.8499999999985,4233.166666666668,781.6833333333344
EDDF,ARR,2023-04-20,588,6,5091.266666666666,4384.560000000003,706.7066666666661
EDDF,ARR,2023-04-21,598,9,5283.18333333333,4486.17333333333,797.0100000000002
EDDF,ARR,2023-04-22,596,4,5615.300000000006,4696.739999999999,918.5599999999988
EDDF,ARR,2023-04-23,618,6,5792.21666666667,4848.723333333328,943.4933333333344
EDDF,ARR,2023-04-24,583,3,5504.899999999994,4726.099999999997,778.8000000000008
EDDF,ARR,2023-04-25,563,9,5289.283333333331,4527.846666666666,761.4366666666671
EDDF,ARR,2023-04-26,559,11,5388.249999999999,4377.923333333334,1010.3266666666664
EDDF,ARR,2023-04-27,601,7,5318.2999999999965,4529.283333333333,789.0166666666673
EDDF,ARR,2023-04-28,592,10,6003.616666666663,4942.906666666666,1060.710000000001
EDDF,ARR,2023-04-29,596,12,5561.6500000000015,4699.219999999999,862.43
EDDF,ARR,2023-04-30,622,5,5544.749999999993,4598.353333333333,946.3966666666672
EDDF,ARR,2023-05-01,585,3,5192.6500000000015,4358.286666666665,834.3633333333336
EDDF,ARR,2023-05-02,564,12,5128.18333333333,4492.456666666665,635.7266666666666
EDDF,ARR,2023-05-03,581,11,4909.666666666664,4259.136666666669,650.5300000000002
EDDF,ARR,2023-05-04,614,5,5393.233333333328,4465.373333333334,927.86
EDDF,ARR,2023-05-05,615,5,5911.016666666675,4904.579999999999,1006.436666666667
EDDF,ARR,2023-05-06,625,6,6125.816666666671,4966.020000000001,1159.7966666666655
EDDF,ARR,2023-05-07,623,5,5701.633333333336,4721.599999999997,980.0333333333328
EDDF,ARR,2023-05-08,614,9,5434.749999999995,4584.3533333333335,850.3966666666672
EDDF,ARR,2023-05-09,565,10,5756.800000000002,4661.186666666661,1095.6133333333332
EDDF,ARR,2023-05-10,604,11,5815.933333333339,4969.83999999999,846.0933333333338
EDDF,ARR,2023-05-11,618,7,6224.600000000006,5325.453333333331,899.146666666668
EDDF,ARR,2023-05-12,640,9,5759.2500000000055,4734.553333333336,1024.696666666667
EDDF,ARR,2023-05-13,624,9,5333.233333333331,4587.84666666667,745.3866666666665
EDDF,ARR,2023-05-14,654,6,5572.983333333336,4826.0733333333355,746.9100000000002
EDDF,ARR,2023-05-15,620,7,5925.933333333327,4966.103333333336,959.8300000000002
EDDF,ARR,2023-05-16,513,39,4977.483333333336,3768.656666666668,1208.8266666666666
EDDF,ARR,2023-05-17,474,91,4305.883333333331,3298.910000000002,1006.9733333333328
EDDF,ARR,2023-05-18,488,89,4119.95,3299.930000000003,820.019999999999
EDDF,ARR,2023-05-19,498,77,4415.816666666667,3402.2033333333347,1013.613333333332
EDDF,ARR,2023-05-20,517,57,5166.6666666666615,3858.0300000000034,1308.6366666666677
EDDF,ARR,2023-05-21,503,110,4562.950000000001,3595.013333333336,967.9366666666654
EDDF,ARR,2023-05-22,515,43,4722.749999999998,3516.9233333333327,1205.8266666666673
EDDF,ARR,2023-05-23,544,36,4537.983333333327,3654.8633333333337,883.12
EDDF,ARR,2023-05-24,486,120,4326.249999999999,3236.996666666669,1089.253333333333
EDDF,ARR,2023-05-25,492,91,4300.183333333331,3346.303333333335,953.8800000000005
EDDF,ARR,2023-05-26,520,88,4859.683333333333,3552.1233333333366,1307.56
EDDF,ARR,2023-05-27,480,119,4261.6500000000005,3155.6833333333366,1105.9666666666665
EDDF,ARR,2023-05-28,500,113,4282.316666666665,3335.9566666666674,946.3599999999998
EDDF,ARR,2023-05-29,517,82,4944.583333333334,3564.4700000000016,1380.113333333332
EDDF,ARR,2023-05-30,516,64,5141.133333333328,3699.883333333336,1441.2499999999989
EDDF,ARR,2023-05-31,557,41,5088.33333333333,3988.243333333334,1100.0900000000006
EDDF,ARR,2023-06-01,532,87,4902.3499999999985,3764.1466666666665,1138.2033333333336
EDDF,ARR,2023-06-02,661,13,6366.616666666662,4980.383333333334,1386.2333333333331
EDDF,ARR,2023-06-03,638,14,5913.2666666666655,4859.916666666665,1053.3500000000015
EDDF,ARR,2023-06-04,636,11,6003.449999999995,4863.033333333337,1140.4166666666663
EDDF,ARR,2023-06-05,638,10,5812.366666666662,4791.599999999998,1020.7666666666664
EDDF,ARR,2023-06-06,606,16,5578.5499999999975,4571.329999999999,1007.22
EDDF,ARR,2023-06-07,637,21,5839.716666666668,4810.216666666669,1029.499999999999
EDDF,ARR,2023-06-08,605,12,6032.533333333333,4576.749999999999,1455.783333333332
EDDF,ARR,2023-06-09,639,18,5704.416666666664,4717.216666666665,987.1999999999992
EDDF,ARR,2023-06-10,630,20,5732.616666666661,4633.243333333334,1099.373333333334
EDDF,ARR,2023-06-11,656,21,5829.433333333336,4859.11666666667,970.3166666666664
EDDF,ARR,2023-06-12,644,16,5915.866666666672,4823.679999999997,1092.186666666666
EDDF,ARR,2023-06-13,613,18,5631.0166666666655,4569.236666666667,1061.7799999999995
EDDF,ARR,2023-06-14,637,12,5807.466666666664,4740.97,1066.496666666667
EDDF,ARR,2023-06-15,620,21,5668.566666666664,4552.6466666666665,1115.9200000000014
EDDF,ARR,2023-06-16,656,14,6030.450000000004,4855.890000000003,1174.5599999999995
EDDF,ARR,2023-06-17,655,3,6611.6500000000015,5352.333333333327,1259.3166666666666
EDDF,ARR,2023-06-18,656,10,6322.71666666667,5011.553333333331,1311.163333333333
EDDF,ARR,2023-06-19,646,5,6531.266666666667,5244.209999999995,1287.0566666666657
EDDF,ARR,2023-06-20,608,14,6651.533333333338,5035.026666666662,1616.5066666666658
EDDF,ARR,2023-06-21,629,9,6709.5499999999965,5073.5033333333295,1636.046666666667
EDDF,ARR,2023-06-22,582,9,5503.7666666666655,4364.749999999998,1139.0166666666655
EDDF,ARR,2023-06-23,643,12,7042.1666666666615,5604.596666666665,1437.5699999999993
EDDF,ARR,2023-06-24,638,9,6224.916666666667,4941.883333333332,1283.033333333336
EDDF,ARR,2023-06-25,660,11,6001.933333333332,4922.326666666667,1079.6066666666673
EDDF,ARR,2023-06-26,653,10,6904.199999999996,5535.193333333333,1369.0066666666662
EDDF,ARR,2023-06-27,624,7,6323.9,5236.063333333328,1087.836666666666
EDDF,ARR,2023-06-28,646,5,6171.883333333329,5040.096666666665,1131.7866666666669
EDDF,ARR,2023-06-29,646,13,6474.6333333333305,5103.869999999997,1370.763333333334
EDDF,ARR,2023-06-30,647,13,6723.483333333331,5293.686666666664,1429.7966666666655
EDDF,ARR,2023-07-01,653,4,6415.066666666665,5307.2533333333395,1107.8133333333333
EDDF,ARR,2023-07-02,670,5,6731.53333333333,5514.60333333333,1216.9299999999996
EDDF,ARR,2023-07-03,654,9,6400.833333333336,5372.799999999995,1028.033333333332
EDDF,ARR,2023-07-04,628,4,6045.733333333337,5017.163333333334,1028.5700000000008
EDDF,ARR,2023-07-05,653,5,6683.766666666667,5531.7066666666615,1152.0599999999984
EDDF,ARR,2023-07-06,646,16,6433.333333333337,5141.953333333329,1291.3799999999978
EDDF,ARR,2023-07-07,667,13,6212.766666666676,4972.089999999997,1240.6766666666656
EDDF,ARR,2023-07-08,650,10,6078.216666666662,5001.236666666668,1076.9800000000007
EDDF,ARR,2023-07-09,674,9,6535.4000000000005,5286.233333333327,1249.1666666666667
EDDF,ARR,2023-07-10,652,7,6524.016666666669,5349.9766666666665,1174.0400000000006
EDDF,ARR,2023-07-11,604,7,6116.8333333333385,4896.033333333331,1220.8
EDDF,ARR,2023-07-12,639,6,6486.716666666666,5260.179999999998,1226.536666666667
EDDF,ARR,2023-07-13,639,14,6386.399999999997,5132.716666666667,1253.6833333333318
EDDF,ARR,2023-07-14,666,8,6745.149999999995,5222.080000000002,1523.0700000000004
EDDF,ARR,2023-07-15,596,9,7659.0166666666655,4840.46,2818.556666666668
EDDF,ARR,2023-07-16,662,6,6599.749999999998,5289.406666666663,1310.343333333334
EDDF,ARR,2023-07-17,659,12,6367.916666666667,5367.739999999997,1000.1766666666668
EDDF,ARR,2023-07-18,623,11,6152.449999999998,4987.413333333333,1165.0366666666662
EDDF,ARR,2023-07-19,658,13,7110.133333333333,5651.156666666666,1458.9766666666642
EDDF,ARR,2023-07-20,645,14,6323.633333333347,5236.406666666664,1087.2266666666662
EDDF,ARR,2023-07-21,669,10,6487.716666666663,5358.876666666662,1128.8399999999988
EDDF,ARR,2023-07-22,648,8,6591.116666666665,5295.429999999997,1295.6866666666674
EDDF,ARR,2023-07-23,671,5,6513.516666666659,5443.473333333329,1070.0433333333324
EDDF,ARR,2023-07-24,634,3,6058.583333333335,5109.999999999998,948.5833333333331
EDDF,ARR,2023-07-25,617,9,5856.08333333333,4836.349999999997,1019.7333333333338
EDDF,ARR,2023-07-26,649,5,6596.499999999998,5384.783333333328,1211.7166666666649
EDDF,ARR,2023-07-27,637,9,6853.966666666663,5456.01,1397.9566666666665
EDDF,ARR,2023-07-28,657,5,6746.666666666662,5533.203333333329,1213.463333333333
EDDF,ARR,2023-07-29,620,8,6241.8333333333385,5145.393333333331,1096.4399999999996
EDDF,ARR,2023-07-30,667,5,6729.350000000001,5330.426666666663,1398.9233333333334
EDDF,ARR,2023-07-31,645,10,6775.1500000000005,5262.620000000002,1512.5300000000018
EDDF,ARR,2023-08-01,614,6,6208.050000000005,5190.256666666656,1017.7933333333332
EDDF,ARR,2023-08-02,646,7,7159.766666666662,5697.356666666666,1462.41
EDDF,ARR,2023-08-03,640,7,6177.199999999998,5351.583333333332,825.6166666666664
EDDF,ARR,2023-08-04,661,11,6871.1500000000005,5460.5499999999965,1410.599999999999
EDDF,ARR,2023-08-05,644,6,6542.76666666667,5132.989999999995,1409.7766666666666
EDDF,ARR,2023-08-06,661,11,7074.616666666662,5738.746666666667,1335.87
EDDF,ARR,2023-08-07,640,5,6528.966666666662,5297.37,1231.596666666667
EDDF,ARR,2023-08-08,627,10,6268.616666666668,5237.39333333333,1031.2233333333345
EDDF,ARR,2023-08-09,646,3,6733.7500000000055,5323.336666666669,1410.4133333333336
EDDF,ARR,2023-08-10,631,6,6373.016666666666,5082.343333333333,1290.673333333334
EDDF,ARR,2023-08-11,662,8,6499.866666666668,5305.003333333329,1194.8633333333328
EDDF,ARR,2023-08-12,636,3,6258.800000000004,5092.58333333333,1166.216666666667
EDDF,ARR,2023-08-13,663,7,6266.383333333334,5284.426666666665,981.9566666666672
EDDF,ARR,2023-08-14,643,5,6273.116666666665,5014.783333333326,1258.3333333333326
EDDF,ARR,2023-08-15,608,7,6882.583333333333,4907.69333333333,1974.8899999999996
EDDF,ARR,2023-08-16,569,24,6341.416666666665,4407.1066666666675,1934.3100000000009
EDDF,ARR,2023-08-17,565,6,5712.566666666668,4173.416666666666,1539.149999999999
EDDF,ARR,2023-08-18,638,8,6139.833333333335,4765.383333333333,1374.4500000000012
EDDF,ARR,2023-08-19,635,8,6245.416666666661,4912.966666666664,1332.449999999999
EDDF,ARR,2023-08-20,665,9,6551.4500000000035,5108.460000000002,1442.9900000000007
EDDF,ARR,2023-08-21,633,8,5983.13333333334,4853.669999999997,1129.4633333333334
EDDF,ARR,2023-08-22,620,3,6210.766666666667,4973.100000000003,1237.6666666666663
EDDF,ARR,2023-08-23,650,8,6575.883333333337,5279.1233333333375,1296.760000000001
EDDF,ARR,2023-08-24,623,6,5612.88333333333,4658.739999999997,954.1433333333327
EDDF,ARR,2023-08-25,618,10,6434.500000000007,5076.106666666666,1358.393333333334
EDDF,ARR,2023-08-26,638,10,6447.966666666667,5071.019999999995,1376.9466666666672
EDDF,ARR,2023-08-27,660,14,7192.666666666665,5340.853333333333,1851.813333333332
EDDF,ARR,2023-08-28,620,13,5675.2999999999975,4606.956666666666,1068.3433333333342
EDDF,ARR,2023-08-29,635,12,6651.216666666667,5115.293333333332,1535.9233333333354
EDDF,ARR,2023-08-30,658,10,6740.033333333331,5627.993333333336,1112.0399999999993
EDDF,ARR,2023-08-31,642,10,6325.5666666666675,5257.266666666665,1068.3000000000009
EDDF,ARR,2023-09-01,666,8,6887.483333333334,5668.186666666658,1219.2966666666655
EDDF,ARR,2023-09-02,641,9,6106.650000000004,5061.200000000001,1045.4499999999996
EDDF,ARR,2023-09-03,676,9,6130.450000000003,5063.316666666661,1067.133333333334
EDDF,ARR,2023-09-04,659,7,6170.500000000012,4965.856666666663,1204.6433333333343
EDDF,ARR,2023-09-05,638,9,5902.499999999997,4803.449999999997,1099.0499999999986
EDDF,ARR,2023-09-06,650,9,5918.733333333329,4850.106666666665,1068.6266666666666
EDDF,ARR,2023-09-07,650,9,6009.083333333325,4809.363333333328,1199.7200000000005
EDDF,ARR,2023-09-08,661,8,6514.416666666669,4925.569999999996,1588.846666666668
EDDF,ARR,2023-09-09,641,14,5922.500000000004,4797.229999999995,1125.2700000000011
EDDF,ARR,2023-09-10,685,5,6474.650000000003,5021.330000000001,1453.3200000000002
EDDF,ARR,2023-09-11,658,10,6477.283333333335,4984.046666666669,1493.2366666666662
EDDF,ARR,2023-09-12,634,11,7099.300000000001,4923.853333333332,2175.4466666666685
EDDF,ARR,2023-09-13,639,11,6340.683333333327,5145.156666666665,1195.526666666667
EDDF,ARR,2023-09-14,665,7,6130.9000000000005,4938.020000000001,1192.8799999999992
EDDF,ARR,2023-09-15,676,12,6471.2666666666655,4994.463333333333,1476.8033333333326
EDDF,ARR,2023-09-16,646,11,5963.083333333331,4779.073333333331,1184.0100000000011
EDDF,ARR,2023-09-17,673,5,6649.033333333332,5331.883333333331,1317.1499999999992
EDDF,ARR,2023-09-18,642,8,6416.016666666668,5200.320000000003,1215.6966666666683
EDDF,ARR,2023-09-19,636,11,6579.55,5211.543333333331,1368.0066666666658
EDDF,ARR,2023-09-20,655,9,6955.150000000005,5326.893333333328,1628.2566666666685
EDDF,ARR,2023-09-21,642,6,6631.033333333335,5233.699999999992,1397.3333333333323
EDDF,ARR,2023-09-22,653,9,6671.416666666664,5306.443333333334,1364.973333333333
EDDF,ARR,2023-09-23,645,7,6473.899999999998,5159.233333333332,1314.6666666666652
EDDF,ARR,2023-09-24,672,6,6732.7499999999945,5345.546666666668,1387.203333333333
EDDF,ARR,2023-09-25,644,9,5839.416666666665,4755.820000000006,1083.596666666666
EDDF,ARR,2023-09-26,630,11,5803.283333333341,4717.329999999997,1085.9533333333334
EDDF,ARR,2023-09-27,656,7,6019.216666666666,4834.623333333335,1184.5933333333348
EDDF,ARR,2023-09-28,650,13,6516.966666666664,5201.609999999997,1315.356666666666
EDDF,ARR,2023-09-29,635,9,6314.633333333334,5117.8966666666665,1196.736666666667
EDDF,ARR,2023-09-30,644,7,6397.733333333324,5072.289999999995,1325.4433333333343
EDDF,ARR,2023-10-01,681,6,7089.6999999999925,5574.693333333331,1515.0066666666671
EDDF,ARR,2023-10-02,655,5,6315.433333333338,5164.953333333331,1150.4800000000002
EDDF,ARR,2023-10-03,623,9,6332.85,5193.483333333329,1139.3666666666672
EDDF,ARR,2023-10-04,663,9,6654.133333333337,5495.886666666666,1158.2466666666671
EDDF,ARR,2023-10-05,668,4,6420.250000000004,5403.9499999999925,1016.2999999999996
EDDF,ARR,2023-10-06,673,7,7159.3833333333305,5563.5866666666625,1595.7966666666678
EDDF,ARR,2023-10-07,652,5,6520.35000000001,5263.609999999999,1256.739999999999
EDDF,ARR,2023-10-08,685,7,6816.383333333333,5521.48333333333,1294.9
EDDF,ARR,2023-10-09,657,9,6854.600000000005,5389.766666666659,1464.833333333335
EDDF,ARR,2023-10-10,627,8,6359.733333333339,5050.95666666666,1308.7766666666676
EDDF,ARR,2023-10-11,657,6,6564.866666666663,5289.483333333333,1275.3833333333348
EDDF,ARR,2023-10-12,654,6,6676.933333333331,5395.043333333331,1281.8899999999996
EDDF,ARR,2023-10-13,671,7,6618.066666666674,5448.299999999994,1169.7666666666678
EDDF,ARR,2023-10-14,654,4,6703.083333333336,5348.189999999998,1354.893333333333
EDDF,ARR,2023-10-15,682,4,6736.816666666658,5518.123333333332,1218.6933333333332
EDDF,ARR,2023-10-16,650,7,5542.93333333334,4787.796666666664,755.1366666666668
EDDF,ARR,2023-10-17,627,4,5765.250000000002,4604.53,1160.72
EDDF,ARR,2023-10-18,656,10,6248.849999999998,4893.996666666669,1354.8533333333328
EDDF,ARR,2023-10-19,645,9,7177.4000000000015,5519.133333333328,1658.2666666666682
EDDF,ARR,2023-10-20,666,6,6906.616666666665,5243.0299999999925,1663.5866666666666
EDDF,ARR,2023-10-21,638,3,6523.35,5065.409999999991,1457.9400000000007
EDDF,ARR,2023-10-22,674,2,6886.966666666666,5451.529999999989,1435.4366666666672
EDDF,ARR,2023-10-23,639,4,6207.283333333343,4863.093333333334,1344.1899999999996
EDDF,ARR,2023-10-24,619,6,6246.933333333336,5120.7133333333295,1126.22
EDDF,ARR,2023-10-25,661,13,7196.916666666672,5459.216666666666,1737.6999999999996
EDDF,ARR,2023-10-26,645,5,6795.766666666674,5424.106666666667,1371.6599999999985
EDDF,ARR,2023-10-27,659,7,6993.916666666668,5570.796666666657,1423.1200000000006
EDDF,ARR,2023-10-28,647,5,6746.250000000005,5249.046666666661,1497.203333333333
EDDF,ARR,2023-10-29,656,4,7143.016666666663,5451.07,1691.9466666666676
EDDF,ARR,2023-10-30,616,2,6382.649999999996,4940.536666666672,1442.1133333333312
EDDF,ARR,2023-10-31,584,6,5744.849999999994,4687.466666666664,1057.3833333333323
EDDF,ARR,2023-11-01,601,4,6048.066666666668,4800.973333333326,1247.093333333332
EDDF,ARR,2023-11-02,588,4,5885.516666666673,4710.709999999998,1174.8066666666657
EDDF,ARR,2023-11-03,627,1,6172.450000000001,5178.919999999994,993.53
EDDF,ARR,2023-11-04,582,6,6044.649999999994,4947.069999999997,1097.5800000000004
EDDF,ARR,2023-11-05,612,4,6472.966666666654,5173.6599999999935,1299.306666666667
EDDF,ARR,2023-11-06,616,8,6444.4499999999925,5123.576666666668,1320.8733333333337
EDDF,ARR,2023-11-07,570,7,5839.683333333334,4789.616666666666,1050.0666666666662
EDDF,ARR,2023-11-08,596,11,5933.299999999992,4841.993333333331,1091.3066666666668
