ICAO,DATE,PHASE,N_VALID,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
LGAV,2024-12-16,DEP,303,0,0,0,0,0,0,0,1,0,3,8,24,56,77,43,23,19,13,7,3,3,8,0,4,2,9
LGAV,2024-12-17,ARR,279,1,0,1,0,0,1,4,3,9,29,42,43,37,31,19,22,11,4,3,2,3,2,1,2,0,9
LGAV,2024-12-17,DEP,276,0,0,1,0,1,0,0,0,1,2,9,32,72,60,36,23,8,8,8,1,3,4,1,2,1,3
LGAV,2024-12-18,ARR,284,0,0,1,0,1,1,1,3,3,32,37,38,36,37,23,18,15,9,8,2,4,4,1,2,1,7
LGAV,2024-12-18,DEP,292,0,0,0,0,0,1,0,0,0,3,4,24,48,67,34,28,27,9,6,12,6,2,4,4,3,10
LGAV,2024-12-19,ARR,319,1,0,0,0,0,0,0,8,10,22,30,37,30,46,25,29,13,18,12,8,7,3,4,3,4,9
LGAV,2024-12-19,DEP,320,0,0,0,0,0,0,1,0,0,2,3,20,47,61,42,32,35,16,10,11,10,7,3,2,2,16
LGAV,2024-12-20,ARR,351,1,0,1,2,1,0,2,4,12,5,30,34,44,41,24,26,29,20,17,12,8,7,7,6,4,14
LGAV,2024-12-20,DEP,347,1,0,0,0,1,0,0,0,1,1,5,14,43,63,46,49,31,14,18,11,12,4,10,2,3,18
LGAV,2024-12-21,ARR,295,0,0,0,0,1,0,2,1,6,12,17,39,44,30,30,30,24,17,8,5,5,5,2,2,2,13
LGAV,2024-12-21,DEP,302,0,0,0,0,0,1,0,3,0,3,2,8,35,73,46,41,27,13,14,9,5,4,2,2,0,14
LGAV,2024-12-22,ARR,332,1,0,0,0,0,1,1,1,10,15,34,39,46,40,34,29,10,12,14,11,8,3,6,4,2,11
LGAV,2024-12-22,DEP,337,0,0,0,0,2,0,0,0,0,0,1,7,49,67,48,53,27,20,12,6,11,8,7,3,4,12
LGAV,2024-12-23,ARR,321,1,1,1,0,0,0,0,0,5,10,25,30,36,43,34,26,21,22,15,14,7,4,3,5,4,14
LGAV,2024-12-23,DEP,317,0,0,0,0,0,0,0,0,0,0,5,12,49,70,42,34,23,19,19,11,7,10,2,2,2,10
LGAV,2024-12-24,ARR,266,0,0,0,0,1,1,1,2,3,19,30,39,39,43,14,26,11,6,6,8,2,5,1,1,3,5
LGAV,2024-12-24,DEP,259,0,0,0,0,1,0,0,0,1,0,3,17,43,61,42,28,23,13,7,7,1,3,0,1,1,7
LGAV,2024-12-25,ARR,196,1,0,0,1,0,0,4,3,9,12,26,36,28,22,7,11,7,7,6,1,3,2,2,1,3,4
LGAV,2024-12-25,DEP,191,0,0,0,0,0,0,0,0,0,4,7,21,51,48,18,14,7,4,4,2,4,0,0,1,1,5
LGAV,2024-12-26,ARR,302,0,0,0,0,0,0,1,4,6,14,21,36,35,32,28,32,26,14,14,7,5,7,1,3,3,13
LGAV,2024-12-26,DEP,318,0,0,0,0,0,0,0,0,0,2,7,29,43,65,40,26,34,12,18,11,6,4,2,2,0,17
LGAV,2024-12-27,ARR,338,1,0,0,0,1,2,0,3,2,14,20,38,39,42,40,24,26,17,18,12,4,7,3,2,1,22
LGAV,2024-12-27,DEP,334,1,0,0,0,0,0,0,0,0,2,5,18,42,75,38,29,28,22,23,8,5,3,4,4,4,23
LGAV,2024-12-28,ARR,285,0,0,0,0,0,0,0,2,6,15,16,26,38,22,27,27,23,14,7,7,13,7,5,3,5,22
LGAV,2024-12-28,DEP,283,0,0,0,0,0,0,0,1,0,1,4,19,34,67,27,27,24,15,16,4,4,8,4,5,3,20
LGAV,2024-12-29,ARR,325,0,0,0,0,0,0,2,2,5,13,26,40,47,35,27,32,24,18,6,5,3,8,4,6,4,18
LGAV,2024-12-29,DEP,332,0,0,0,0,0,0,1,0,0,0,3,12,55,67,46,32,26,22,16,18,4,2,0,5,4,19
LGAV,2024-12-30,ARR,328,0,0,0,1,1,0,0,2,14,17,37,29,52,30,29,24,21,19,8,9,12,4,2,2,1,14
LGAV,2024-12-30,DEP,317,0,0,0,0,0,0,0,1,1,1,4,18,46,66,39,36,31,20,14,10,8,7,3,2,0,10
LGAV,2024-12-31,ARR,246,1,0,0,2,0,0,3,10,14,30,35,27,28,20,15,16,15,8,7,4,2,1,2,0,1,5
LGAV,2024-12-31,DEP,240,0,0,0,0,0,0,0,0,0,2,6,29,56,54,30,16,12,9,10,5,1,2,2,1,1,4
