ICAO,DATE,PHASE,N_VALID,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
LSZH,2023-09-27,DEP,381,1,0,0,0,0,0,0,0,0,0,0,4,23,54,44,60,40,29,27,29,14,15,6,9,6,20
LSZH,2023-09-28,ARR,405,0,0,0,0,0,1,0,2,8,11,15,40,52,52,38,41,40,29,16,15,11,8,6,4,3,13
LSZH,2023-09-28,DEP,399,0,0,0,0,0,0,1,0,0,1,2,5,21,57,65,56,47,31,31,18,16,7,15,4,7,15
LSZH,2023-09-29,ARR,413,1,0,0,2,0,1,1,2,4,18,25,32,55,63,47,41,26,21,24,12,9,3,5,5,3,13
LSZH,2023-09-29,DEP,426,1,0,0,0,0,0,0,1,1,0,2,8,27,59,67,67,48,38,22,24,16,13,8,4,6,14
LSZH,2023-09-30,ARR,382,0,0,0,0,2,1,1,1,7,5,23,38,50,48,36,39,33,21,20,11,6,9,9,1,4,17
LSZH,2023-09-30,DEP,380,0,0,0,0,0,0,0,0,1,1,5,5,20,46,69,53,50,32,23,17,10,15,3,5,5,20
LSZH,2023-10-01,ARR,419,0,0,0,0,0,0,1,3,3,7,17,26,37,49,52,37,29,25,19,17,16,9,17,13,9,33
LSZH,2023-10-01,DEP,417,0,0,0,0,0,0,1,0,0,0,2,3,17,52,48,50,52,27,29,21,20,10,13,16,9,47
LSZH,2023-10-02,ARR,398,0,0,0,0,0,2,0,4,5,7,19,29,54,49,52,36,30,21,19,8,16,12,5,4,3,23
LSZH,2023-10-02,DEP,405,0,0,0,0,0,0,0,0,1,2,1,4,19,46,62,74,39,45,28,19,15,9,3,11,4,23
LSZH,2023-10-03,ARR,357,2,0,0,0,0,0,0,3,6,10,21,36,38,62,45,39,24,16,12,11,7,3,5,5,2,10
LSZH,2023-10-03,DEP,346,0,0,0,0,0,0,0,1,0,0,2,3,23,67,79,63,36,18,13,9,7,6,4,1,1,13
LSZH,2023-10-04,ARR,378,0,1,1,0,1,2,4,4,5,9,35,38,71,52,43,35,22,15,6,6,6,4,6,3,0,9
LSZH,2023-10-04,DEP,389,0,0,0,0,1,0,0,0,0,0,1,10,34,77,77,69,44,23,11,7,9,3,4,3,3,13
LSZH,2023-10-05,ARR,393,0,0,0,0,0,1,3,0,4,17,25,41,50,60,61,42,29,15,8,10,9,5,1,2,2,8
LSZH,2023-10-05,DEP,387,0,0,0,0,0,0,1,0,0,1,1,5,25,88,81,60,47,34,13,6,8,1,4,3,5,4
LSZH,2023-10-06,ARR,425,0,0,0,0,0,0,2,2,3,4,23,30,43,64,57,52,39,20,15,15,14,4,10,7,5,16
LSZH,2023-10-06,DEP,429,0,0,0,0,0,0,0,0,0,0,2,6,19,54,77,63,60,44,28,16,14,10,8,3,8,17
LSZH,2023-10-07,ARR,376,0,0,0,0,0,1,2,2,5,12,16,31,46,48,50,31,35,25,15,14,11,6,4,2,4,16
LSZH,2023-10-07,DEP,388,0,0,0,0,0,0,0,0,1,0,2,4,12,53,68,56,48,34,31,23,16,7,9,3,3,18
LSZH,2023-10-08,ARR,415,0,1,0,2,0,0,0,1,6,10,27,33,39,67,56,34,37,22,19,14,15,11,5,2,4,10
LSZH,2023-10-08,DEP,409,0,0,0,0,0,0,0,0,0,2,1,7,22,41,82,60,53,40,24,13,18,13,10,5,5,13
LSZH,2023-10-09,ARR,402,0,0,0,0,0,0,0,3,4,12,16,55,47,65,52,35,27,25,12,10,14,9,4,3,3,6
LSZH,2023-10-09,DEP,402,0,0,0,0,0,0,0,0,0,0,1,6,24,70,85,67,57,27,17,11,11,5,2,7,2,10
LSZH,2023-10-10,ARR,369,0,0,0,0,0,1,0,2,5,15,30,37,47,50,53,33,35,17,14,7,8,5,3,1,2,4
LSZH,2023-10-10,DEP,363,0,0,0,0,1,0,0,0,0,0,2,15,22,81,58,48,40,38,18,12,8,2,3,5,4,6
LSZH,2023-10-11,ARR,388,0,0,0,0,1,0,1,1,5,17,22,40,50,57,51,42,24,23,14,9,5,7,3,3,2,11
LSZH,2023-10-11,DEP,395,1,0,0,0,0,1,0,0,0,1,3,9,31,80,70,65,40,39,19,7,7,9,2,2,2,7
LSZH,2023-10-12,ARR,374,0,0,0,0,0,1,1,1,6,13,21,54,57,57,38,39,27,14,13,9,9,4,2,2,1,5
LSZH,2023-10-12,DEP,375,0,0,0,0,0,1,0,0,0,0,2,9,36,73,73,60,39,20,17,19,9,7,0,3,2,5
LSZH,2023-10-13,ARR,407,0,1,0,0,0,1,2,0,1,9,17,26,48,54,43,29,31,27,16,16,14,14,11,8,6,33
LSZH,2023-10-13,DEP,417,0,0,1,0,0,0,0,2,0,0,0,7,18,51,53,56,46,34,24,20,18,18,14,6,10,39
LSZH,2023-10-14,ARR,362,0,0,0,0,0,1,1,3,4,9,14,24,31,42,46,37,28,19,18,15,11,5,10,6,7,31
LSZH,2023-10-14,DEP,361,0,0,0,0,0,0,0,0,0,0,2,5,15,42,66,46,29,36,29,15,17,8,3,10,7,31
LSZH,2023-10-15,ARR,395,0,0,0,0,0,0,1,3,3,8,13,21,43,52,49,38,32,20,25,22,12,11,7,5,5,25
LSZH,2023-10-15,DEP,385,0,1,0,0,0,0,0,0,0,1,2,2,18,54,60,46,42,32,32,23,15,5,13,8,5,26
LSZH,2023-10-16,ARR,394,0,0,0,1,0,0,1,0,2,9,10,21,28,30,41,30,33,25,24,22,20,12,16,14,13,42
LSZH,2023-10-16,DEP,388,0,0,0,0,0,0,0,0,0,0,1,6,20,49,45,44,35,27,21,21,16,14,12,11,8,58
LSZH,2023-10-17,ARR,363,1,0,1,1,0,0,0,3,6,13,25,31,49,62,46,36,25,18,12,7,3,5,7,3,2,7
LSZH,2023-10-17,DEP,355,1,0,0,0,0,0,0,0,0,0,2,12,24,74,75,60,46,23,10,5,3,5,5,3,4,3
LSZH,2023-10-18,ARR,370,1,0,0,1,1,1,1,1,6,11,27,37,51,50,48,44,30,14,12,6,11,4,4,1,2,6
LSZH,2023-10-18,DEP,376,0,0,0,0,0,0,1,0,0,3,3,7,37,88,66,51,45,26,18,9,9,4,2,2,0,5
LSZH,2023-10-19,ARR,388,0,0,1,0,0,0,2,1,7,10,17,23,47,62,47,38,42,24,16,8,11,6,1,7,5,13
LSZH,2023-10-19,DEP,392,0,0,0,0,0,0,0,1,0,1,3,6,29,79,62,63,46,22,21,15,9,9,4,6,4,12
LSZH,2023-10-20,ARR,398,2,0,0,0,0,1,1,0,8,6,11,20,28,28,39,41,45,33,30,19,18,12,10,3,9,34
LSZH,2023-10-20,DEP,399,0,0,0,0,0,0,0,0,0,0,2,8,18,51,68,42,44,38,34,18,13,7,12,11,5,28
LSZH,2023-10-21,ARR,357,0,0,0,0,0,0,2,6,10,8,16,22,57,43,49,38,23,13,13,14,7,3,5,4,5,19
LSZH,2023-10-21,DEP,368,0,0,0,1,1,0,0,0,0,0,5,7,27,73,63,52,40,22,17,11,8,8,5,6,2,20
LSZH,2023-10-22,ARR,404,0,0,0,0,0,1,1,1,7,11,22,50,53,69,44,43,22,29,20,14,2,0,4,0,2,9
LSZH,2023-10-22,DEP,396,0,0,0,0,0,0,0,0,0,0,5,13,46,71,85,70,27,29,18,12,3,2,6,4,0,5
LSZH,2023-10-23,ARR,390,0,0,1,0,1,2,1,3,5,4,17,25,45,50,49,32,32,33,23,20,7,8,7,4,2,19
LSZH,2023-10-23,DEP,394,0,0,0,0,1,0,0,0,0,0,1,8,30,59,78,54,36,36,23,16,12,6,5,5,5,19
LSZH,2023-10-24,ARR,344,0,1,1,0,0,2,1,3,3,8,23,39,52,56,40,39,21,14,15,2,6,4,0,1,3,10
LSZH,2023-10-24,DEP,346,0,0,0,0,0,0,0,1,0,1,1,10,31,81,75,55,30,16,13,9,5,1,6,3,2,6
LSZH,2023-10-25,ARR,362,2,0,0,1,1,0,2,0,4,8,16,23,53,53,51,36,33,22,15,7,7,6,5,3,7,7
LSZH,2023-10-25,DEP,357,0,1,0,0,0,0,1,0,0,1,2,8,30,73,54,55,38,36,11,14,7,1,4,7,4,10
LSZH,2023-10-26,ARR,361,1,0,0,1,0,2,2,3,4,6,10,19,32,39,41,28,35,20,30,17,16,6,5,12,7,25
LSZH,2023-10-26,DEP,362,0,0,0,0,0,0,0,0,0,0,1,8,19,46,53,49,27,31,22,18,17,19,12,6,5,29
LSZH,2023-10-27,ARR,374,0,0,2,0,1,1,0,1,6,7,14,13,31,34,32,30,36,28,20,25,12,8,7,14,7,45
LSZH,2023-10-27,DEP,383,0,0,0,0,0,0,0,0,0,0,0,1,12,33,44,48,39,42,26,28,21,17,11,11,3,47
LSZH,2023-10-28,ARR,344,0,0,0,1,1,2,2,2,8,7,17,34,46,40,38,44,22,27,14,10,8,5,1,1,1,13
LSZH,2023-10-28,DEP,347,0,0,0,0,0,0,0,0,0,1,1,4,25,62,51,61,41,28,25,14,8,6,2,5,1,12
LSZH,2023-10-29,ARR,352,1,0,0,0,1,0,1,3,6,10,18,34,54,56,36,44,26,22,16,7,5,4,2,1,1,4
LSZH,2023-10-29,DEP,333,0,0,0,0,0,0,0,0,2,1,3,6,20,70,52,69,32,20,23,6,12,9,1,1,3,3
LSZH,2023-10-30,ARR,319,0,0,1,1,1,3,2,6,3,12,21,29,42,34,29,40,25,15,14,11,5,4,0,5,3,13
LSZH,2023-10-30,DEP,337,0,0,0,0,0,0,0,0,0,0,0,4,14,55,62,54,48,29,15,12,13,4,3,2,3,19
LSZH,2023-10-31,ARR,303,1,0,1,0,1,3,3,4,7,12,35,36,42,44,40,22,18,12,4,7,2,2,1,3,0,3
LSZH,2023-10-31,DEP,295,0,0,0,0,0,0,0,0,0,0,1,5,47,59,66,46,36,9,9,4,4,3,1,0,0,5
LSZH,2023-11-01,ARR,302,2,2,0,1,1,3,1,5,7,16,30,53,48,30,33,24,16,13,5,0,3,0,1,2,2,4
LSZH,2023-11-01,DEP,303,0,0,0,0,0,0,0,1,1,1,3,9,33,92,66,40,22,16,6,2,1,0,2,1,1,6
LSZH,2023-11-02,ARR,302,0,1,0,0,1,1,3,3,7,9,15,29,31,38,53,19,25,16,9,8,5,5,7,3,3,11
LSZH,2023-11-02,DEP,309,0,0,0,0,0,0,0,0,0,0,2,4,22,63,66,48,25,24,14,9,6,5,4,2,0,15
LSZH,2023-11-03,ARR,334,0,2,1,0,2,0,3,5,10,23,32,47,49,43,28,24,20,17,4,5,1,2,1,3,1,11
LSZH,2023-11-03,DEP,338,0,0,0,0,0,0,0,0,0,0,1,13,29,85,83,41,30,17,11,8,5,2,0,1,2,10
LSZH,2023-11-04,ARR,283,1,2,1,1,3,1,5,4,7,13,18,35,28,41,30,23,22,9,8,3,6,5,1,4,3,9
LSZH,2023-11-04,DEP,295,0,0,0,0,0,0,0,0,0,0,1,4,19,68,69,50,25,13,8,7,10,4,7,1,1,8
LSZH,2023-11-05,ARR,329,0,0,0,0,2,2,3,3,6,5,15,34,27,39,39,32,28,14,23,9,10,9,5,2,5,17
LSZH,2023-11-05,DEP,318,0,0,0,0,0,0,0,0,0,0,1,3,20,34,51,37,40,29,24,22,12,12,11,2,4,16
LSZH,2023-11-06,ARR,326,0,1,1,1,1,1,4,4,4,11,18,31,46,48,31,24,24,22,13,10,12,6,6,3,0,4
LSZH,2023-11-06,DEP,325,0,0,0,1,0,0,0,0,1,1,2,10,19,70,55,47,29,19,22,12,8,9,6,6,2,6
LSZH,2023-11-07,ARR,289,0,0,1,1,3,0,1,3,3,18,23,47,50,42,27,20,17,15,5,1,2,4,1,0,1,4
LSZH,2023-11-07,DEP,283,1,0,0,0,0,0,0,0,2,1,4,14,32,71,68,32,30,10,7,5,2,0,0,2,0,2
LSZH,2023-11-08,ARR,317,0,2,2,2,1,2,4,2,7,16,48,54,38,46,28,20,11,8,10,4,4,1,0,1,1,5
LSZH,2023-11-08,DEP,316,1,0,0,0,0,0,0,0,0,1,5,11,52,70,64,40,33,18,5,5,3,4,1,1,0,2
LSZH,2023-11-09,ARR,312,0,0,0,1,1,1,1,4,8,7,24,46,50,48,36,21,15,11,10,10,6,3,0,1,1,7
LSZH,2023-11-09,DEP,311,0,0,0,1,0,0,0,0,0,0,1,5,25,69,52,55,39,26,13,9,7,0,3,1,1,4
LSZH,2023-11-10,ARR,325,0,0,0,0,1,2,2,2,12,13,39,41,51,49,31,12,18,17,8,7,4,3,3,2,2,6
LSZH,2023-11-10,DEP,338,0,0,0,0,0,0,0,0,0,0,0,5,40,75,67,46,26,29,14,8,8,3,6,2,3,6
LSZH,2023-11-11,ARR,292,0,1,3,1,2,0,0,4,8,21,26,42,37,42,29,26,20,7,7,2,2,4,1,1,1,5
LSZH,2023-11-11,DEP,293,0,0,0,0,0,0,0,0,0,1,2,12,39,83,58,43,22,11,3,6,2,1,2,2,2,4
LSZH,2023-11-12,ARR,322,1,0,1,1,0,1,1,2,5,11,30,30,35,52,34,37,27,13,12,8,3,4,1,3,5,5
LSZH,2023-11-12,DEP,313,0,0,0,0,0,0,0,1,0,0,3,2,26,57,50,48,41,29,20,10,3,4,2,4,4,9
LSZH,2023-11-13,ARR,317,0,0,0,1,2,0,2,4,4,7,13,20,27,39,32,45,34,17,12,11,8,11,6,4,4,14
LSZH,2023-11-13,DEP,317,1,0,0,0,0,1,0,0,0,0,0,8,34,60,44,50,35,20,10,16,6,9,2,4,3,14
LSZH,2023-11-14,ARR,286,0,0,0,0,1,1,2,6,3,16,16,36,46,43,29,31,15,15,8,6,3,0,2,0,1,6
LSZH,2023-11-14,DEP,276,0,0,0,0,0,0,0,0,0,0,4,7,35,65,53,38,29,14,10,6,4,4,0,2,1,4
LSZH,2023-11-15,ARR,306,0,0,0,0,1,0,0,2,6,16,28,37,36,49,38,36,20,8,9,4,5,3,0,1,1,6
LSZH,2023-11-15,DEP,316,1,1,0,1,0,0,0,0,1,0,4,13,32,76,74,44,24,18,11,4,2,5,0,0,2,3
LSZH,2023-11-16,ARR,304,0,0,0,0,0,1,0,1,3,8,20,27,36,35,38,29,33,19,16,12,11,2,1,2,2,8
LSZH,2023-11-16,DEP,299,0,0,0,0,0,0,0,0,0,0,1,11,18,46,59,49,22,34,14,12,11,12,2,0,1,7
LSZH,2023-11-17,ARR,338,0,1,0,0,1,0,0,0,9,9,21,37,37,41,42,40,31,24,14,8,3,3,1,2,3,11
LSZH,2023-11-17,DEP,352,0,0,0,0,0,0,0,0,0,0,1,11,22,46,58,63,39,38,19,19,9,7,4,2,1,13
LSZH,2023-11-18,ARR,271,0,0,0,0,0,1,1,5,9,15,30,24,39,41,31,16,12,10,7,10,5,3,1,1,0,10
LSZH,2023-11-18,DEP,282,0,0,0,0,0,0,0,0,0,2,3,8,47,45,55,44,23,12,9,8,4,5,4,2,2,9
LSZH,2023-11-19,ARR,324,0,0,0,0,1,1,2,5,6,9,22,23,43,32,36,34,20,17,14,12,9,10,8,1,2,17
LSZH,2023-11-19,DEP,313,1,0,0,0,0,1,0,0,0,2,4,7,17,69,51,32,34,17,15,10,6,8,8,7,5,19
LSZH,2023-11-20,ARR,324,0,0,0,1,2,2,1,3,5,12,18,34,27,45,34,53,30,9,12,11,4,5,6,2,1,7
LSZH,2023-11-20,DEP,327,0,0,0,0,0,0,0,0,0,0,2,12,26,59,57,57,26,32,17,9,7,2,4,2,3,12
LSZH,2023-11-21,ARR,270,1,0,0,1,0,1,1,2,4,21,39,40,39,36,32,15,14,6,1,1,3,2,2,1,1,7
LSZH,2023-11-21,DEP,266,0,0,0,0,0,0,0,0,0,2,3,14,52,88,50,25,8,7,5,3,1,0,3,1,0,4
LSZH,2023-11-22,ARR,279,0,0,0,0,0,1,1,2,10,25,36,38,39,32,36,22,14,7,5,3,2,2,0,1,0,3
LSZH,2023-11-22,DEP,282,0,0,0,0,0,0,0,0,0,0,2,11,52,86,47,24,19,19,10,6,1,0,1,0,0,4
LSZH,2023-11-23,ARR,305,0,1,1,0,1,2,1,6,11,23,36,44,32,42,21,21,18,11,10,10,4,6,0,1,1,2
LSZH,2023-11-23,DEP,299,0,0,0,0,0,0,0,1,0,3,3,11,34,58,49,50,42,14,17,3,7,0,3,0,2,2
LSZH,2023-11-24,ARR,311,0,0,0,0,0,0,1,3,3,12,23,30,41,44,34,28,21,21,9,13,9,4,2,2,2,9
LSZH,2023-11-24,DEP,326,1,0,0,0,0,0,0,0,0,0,3,5,20,52,67,49,38,30,21,10,11,6,2,2,3,6
LSZH,2023-11-25,ARR,258,0,0,0,0,2,0,0,5,5,17,13,29,31,26,31,27,18,16,5,10,2,6,5,2,2,6
LSZH,2023-11-25,DEP,257,0,0,0,0,0,0,0,0,0,1,1,5,22,45,49,37,25,29,16,10,3,2,2,2,2,6
LSZH,2023-11-26,ARR,313,0,0,0,0,0,0,2,1,4,8,22,34,52,42,43,27,13,12,17,7,5,7,5,4,2,6
LSZH,2023-11-26,DEP,311,0,0,0,0,0,0,0,1,0,1,2,6,29,61,44,37,46,21,18,11,9,7,4,4,2,8
LSZH,2023-11-27,ARR,304,0,0,0,0,0,0,1,2,4,8,24,30,35,47,31,29,21,19,13,9,7,8,3,2,2,9
LSZH,2023-11-27,DEP,315,1,0,0,0,0,0,0,0,0,2,4,7,17,63,47,48,34,33,22,12,7,3,4,2,2,7
LSZH,2023-11-28,ARR,269,0,0,0,0,2,0,2,1,2,6,23,34,36,28,34,21,22,15,8,7,7,6,5,2,2,6
LSZH,2023-11-28,DEP,259,0,0,0,0,0,0,0,0,1,0,1,7,18,64,38,37,28,22,13,14,4,2,4,2,3,1
LSZH,2023-11-29,ARR,291,0,0,0,0,1,0,1,0,6,10,17,27,47,36,28,25,20,22,9,9,10,3,6,2,2,10
LSZH,2023-11-29,DEP,309,0,0,0,0,0,0,0,1,0,2,4,14,25,67,42,42,29,20,11,10,12,11,3,6,6,4
LSZH,2023-11-30,ARR,279,0,0,0,0,0,0,0,1,3,2,9,7,11,18,22,21,26,15,14,12,15,14,13,5,6,65
LSZH,2023-11-30,DEP,278,0,0,0,0,0,0,0,0,0,0,1,2,2,10,15,16,25,11,13,17,13,15,15,9,6,108
LSZH,2023-12-01,ARR,309,0,0,0,0,1,0,0,3,4,6,11,21,26,32,33,24,26,21,20,11,9,7,7,6,5,36
LSZH,2023-12-01,DEP,319,0,0,0,0,0,0,0,0,0,0,4,3,11,21,46,32,32,22,16,22,13,12,11,10,3,61
LSZH,2023-12-02,ARR,248,0,0,0,0,0,1,0,0,2,1,6,8,13,15,13,14,22,9,18,12,10,9,4,9,6,76
LSZH,2023-12-02,DEP,238,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,9,18,12,12,7,14,16,13,4,7,111
LSZH,2023-12-03,ARR,315,1,0,0,0,1,0,0,0,3,1,5,14,21,27,27,36,17,28,18,18,11,12,14,16,4,41
LSZH,2023-12-03,DEP,312,0,0,0,0,0,0,0,0,0,0,3,2,9,13,19,30,25,30,21,19,25,14,12,14,14,62
LSZH,2023-12-04,ARR,298,0,0,0,0,1,2,0,1,2,10,18,17,25,38,22,40,28,15,17,12,6,7,8,3,3,23
LSZH,2023-12-04,DEP,305,0,1,0,0,0,0,0,0,0,0,3,1,14,31,36,49,26,34,30,19,11,12,9,5,4,20
LSZH,2023-12-05,ARR,271,0,0,1,0,1,0,0,4,2,8,29,42,31,40,19,29,19,12,7,10,2,2,1,4,3,5
LSZH,2023-12-05,DEP,269,0,0,0,0,0,0,0,0,0,2,4,13,26,37,39,43,34,23,15,8,8,4,2,3,2,6
LSZH,2023-12-06,ARR,305,1,0,2,0,1,1,2,5,5,9,27,42,36,33,34,29,13,17,6,7,4,6,6,5,1,13
LSZH,2023-12-06,DEP,298,0,0,0,0,0,0,0,0,1,1,4,13,28,59,62,45,22,22,11,7,2,3,3,3,2,10
LSZH,2023-12-07,ARR,298,0,0,2,1,0,1,0,3,3,10,21,40,33,38,30,24,15,14,11,9,13,6,2,6,2,14
LSZH,2023-12-07,DEP,298,1,0,0,0,0,0,0,1,1,0,1,4,20,50,53,45,37,22,14,16,5,6,3,4,3,12
LSZH,2023-12-08,ARR,308,0,0,0,0,0,1,4,3,5,10,17,36,44,34,31,35,17,19,14,9,2,2,2,3,9,11
LSZH,2023-12-08,DEP,322,0,0,0,0,0,0,0,0,1,0,7,8,22,53,47,47,35,34,16,16,14,4,2,3,2,11
LSZH,2023-12-09,ARR,252,0,0,1,0,0,2,0,3,8,18,21,34,35,35,23,23,15,11,5,2,4,2,4,2,1,3
LSZH,2023-12-09,DEP,257,0,0,0,0,0,0,0,0,0,0,4,5,25,61,53,50,17,14,9,6,5,1,4,1,0,2
LSZH,2023-12-10,ARR,331,0,0,0,0,1,0,2,2,8,11,17,29,38,41,46,39,24,12,15,8,6,4,7,4,2,15
LSZH,2023-12-10,DEP,321,0,0,0,0,0,0,0,0,1,0,2,2,25,53,68,47,39,29,13,10,2,6,2,6,2,14
LSZH,2023-12-11,ARR,318,0,0,0,0,1,0,0,5,7,4,20,29,30,33,44,38,18,32,13,11,7,5,6,2,1,12
LSZH,2023-12-11,DEP,321,0,0,0,0,0,0,0,1,0,0,1,5,22,44,47,62,46,23,17,20,6,5,5,1,4,12
LSZH,2023-12-12,ARR,282,0,0,0,1,0,1,2,2,8,9,22,30,43,37,38,20,25,15,11,6,3,3,2,0,0,4
LSZH,2023-12-12,DEP,286,0,0,0,0,0,0,0,0,0,1,2,7,40,52,59,54,29,18,9,8,4,2,0,0,0,1
LSZH,2023-12-13,ARR,307,0,1,0,0,0,1,1,4,7,16,21,34,42,40,38,34,13,23,12,9,3,2,2,0,1,3
LSZH,2023-12-13,DEP,290,0,0,0,0,0,0,1,0,0,1,2,4,29,57,51,51,38,13,14,10,7,0,1,1,2,8
LSZH,2023-12-14,ARR,308,1,0,0,0,2,0,2,2,6,14,24,55,37,50,37,27,20,7,6,5,3,1,3,0,1,5
LSZH,2023-12-14,DEP,316,0,0,0,0,1,1,0,0,0,1,1,7,31,48,64,55,47,23,17,3,6,2,3,0,1,5
LSZH,2023-12-15,ARR,336,1,0,0,0,0,2,0,0,5,6,26,33,46,55,46,39,18,25,9,4,5,7,1,3,1,4
LSZH,2023-12-15,DEP,352,1,1,0,0,0,0,0,0,0,1,3,7,15,54,60,60,49,23,25,14,15,8,6,3,1,6
LSZH,2023-12-16,ARR,295,0,0,0,0,0,1,0,1,6,8,16,28,28,29,30,29,15,20,7,17,8,9,5,4,8,26
LSZH,2023-12-16,DEP,283,0,0,0,0,0,0,0,0,0,1,1,5,12,29,26,35,22,22,26,20,22,10,6,9,5,32
LSZH,2023-12-17,ARR,316,0,0,0,1,1,0,0,2,6,9,22,31,39,52,37,21,17,17,20,8,9,7,3,4,2,8
LSZH,2023-12-17,DEP,315,0,0,0,0,0,0,0,0,0,0,5,4,26,59,57,42,41,18,18,8,9,6,5,2,2,13
LSZH,2023-12-18,ARR,319,0,0,1,1,0,1,0,1,3,15,17,26,36,41,41,26,23,21,12,10,7,5,10,4,6,12
LSZH,2023-12-18,DEP,319,0,0,0,0,0,0,0,0,0,1,2,6,15,54,67,38,28,27,15,21,6,8,4,4,3,20
LSZH,2023-12-19,ARR,322,1,0,1,0,2,1,1,3,5,15,33,36,45,34,33,28,27,11,14,9,6,2,3,1,2,9
LSZH,2023-12-19,DEP,304,0,0,0,0,0,1,0,1,0,4,5,13,31,54,61,34,25,34,8,12,8,6,0,3,0,4
LSZH,2023-12-20,ARR,308,0,0,0,2,0,1,0,3,2,11,16,33,41,50,36,31,23,15,17,8,6,5,1,0,2,5
LSZH,2023-12-20,DEP,319,1,0,0,0,0,2,0,0,0,0,0,2,15,37,53,41,49,32,29,14,18,5,2,2,6,11
LSZH,2023-12-21,ARR,303,0,1,0,2,1,0,1,4,4,5,8,13,24,35,32,31,24,12,15,13,10,8,5,9,14,32
LSZH,2023-12-21,DEP,314,1,0,0,0,0,0,0,0,0,1,1,1,11,19,40,52,29,31,21,26,12,14,6,6,3,40
LSZH,2023-12-22,ARR,338,1,0,0,0,0,2,1,0,1,3,7,19,24,25,28,33,30,25,19,21,16,8,9,7,11,48
LSZH,2023-12-22,DEP,346,1,0,0,0,0,0,1,0,1,0,1,1,12,31,39,36,25,29,31,25,11,14,15,15,9,49
LSZH,2023-12-23,ARR,320,0,1,0,0,1,2,0,3,3,7,7,14,27,29,30,21,31,19,29,22,11,9,6,6,6,36
LSZH,2023-12-23,DEP,329,1,0,0,0,0,0,0,0,0,1,0,5,16,21,30,44,31,37,23,18,21,14,13,9,9,36
LSZH,2023-12-24,ARR,296,0,0,0,0,0,1,4,5,2,14,17,32,36,29,20,28,18,25,16,10,7,5,4,2,2,19
LSZH,2023-12-24,DEP,282,0,0,0,0,0,0,0,0,0,0,0,5,11,40,36,39,36,28,27,12,6,11,7,6,2,16
LSZH,2023-12-25,ARR,278,1,0,0,0,0,0,2,4,9,12,34,34,38,35,24,25,26,15,5,1,8,3,0,0,0,2
LSZH,2023-12-25,DEP,286,0,0,0,0,0,0,0,0,1,0,2,6,29,60,56,47,35,18,13,6,6,2,2,1,0,2
LSZH,2023-12-26,ARR,305,0,0,0,0,0,3,1,3,6,12,20,39,59,45,35,27,14,7,10,5,9,2,2,2,1,3
LSZH,2023-12-26,DEP,308,0,0,1,0,0,1,0,2,1,1,3,4,28,53,61,52,35,28,13,9,4,3,2,3,0,4
LSZH,2023-12-27,ARR,312,0,0,1,0,2,1,2,1,4,16,22,27,44,39,41,26,20,18,11,11,6,6,5,2,2,5
LSZH,2023-12-27,DEP,316,0,0,0,0,0,1,0,2,1,4,0,10,19,42,43,42,37,43,21,9,14,10,7,4,2,5
LSZH,2023-12-28,ARR,315,0,0,1,1,1,0,1,1,7,8,21,28,34,41,42,31,24,20,18,10,9,2,3,1,0,11
LSZH,2023-12-28,DEP,320,0,0,0,0,0,0,0,1,0,0,1,3,19,51,41,67,38,30,23,14,12,5,2,4,0,9
LSZH,2023-12-29,ARR,317,1,0,0,0,0,3,2,1,11,10,19,31,42,48,36,28,31,9,8,8,10,6,2,1,4,6
LSZH,2023-12-29,DEP,328,0,0,1,0,0,0,0,0,0,0,2,5,24,66,70,58,35,22,13,4,10,3,4,2,2,7
LSZH,2023-12-30,ARR,306,0,1,0,2,1,1,0,1,4,10,13,27,41,48,45,36,19,15,7,8,4,4,3,4,2,10
LSZH,2023-12-30,DEP,304,0,0,0,0,0,0,0,0,1,1,2,6,9,46,49,49,43,28,22,18,8,2,1,5,3,11
LSZH,2023-12-31,ARR,272,0,0,1,0,2,1,2,1,6,6,17,29,44,40,39,18,15,18,10,7,6,1,2,0,1,6
LSZH,2023-12-31,DEP,277,0,0,0,0,0,0,0,0,1,0,4,7,27,44,49,42,34,17,15,12,6,5,2,2,4,6
LIRF,2022-12-31,ARR,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
LIRF,2023-01-01,ARR,295,0,1,0,0,4,1,5,3,13,17,31,46,52,23,20,21,12,6,8,6,4,2,2,7,2,9
LIRF,2023-01-01,DEP,295,0,0,0,0,0,0,0,0,1,4,6,33,91,39,25,23,21,10,13,3,3,6,2,4,0,11
LIRF,2023-01-02,ARR,310,0,0,1,0,1,3,4,3,12,22,21,30,47,36,33,23,18,10,11,9,6,3,0,3,2,12
LIRF,2023-01-02,DEP,321,0,0,0,0,0,0,0,0,0,1,7,15,67,44,41,39,30,15,15,11,7,6,2,2,5,14
LIRF,2023-01-03,ARR,292,0,0,0,2,1,0,3,3,15,22,20,26,42,28,13,19,9,19,11,11,7,7,9,7,6,12
