ICAO,PHASE,DATE,MVTS_VALID,MVTS_NA,TOT_TXXT,TOT_REF,TOT_ADD_TIME
SBBR,ARR,2024-03-14,155,66,1016.2333333333332,757.5300000000003,258.70333333333343
SBBR,ARR,2024-03-15,149,73,862.9,642.1466666666666,220.75333333333333
SBBR,ARR,2024-03-16,137,30,747.066666666667,598.6333333333334,148.4333333333334
SBBR,ARR,2024-03-17,125,35,760.6833333333334,562.7000000000002,197.98333333333338
SBBR,ARR,2024-03-18,157,60,1022.8333333333329,769.7966666666667,253.03666666666666
SBBR,ARR,2024-03-19,154,67,855.4166666666664,659.9333333333335,195.48333333333332
SBBR,ARR,2024-03-20,155,93,945.533333333334,660.4066666666669,285.1266666666667
SBBR,ARR,2024-03-21,155,60,1023.9000000000002,767.023333333333,256.8766666666667
SBBR,ARR,2024-03-22,162,58,1129.216666666667,735.94,393.27666666666653
SBBR,ARR,2024-03-23,133,27,777.8499999999998,609.8866666666667,167.96333333333325
SBBR,ARR,2024-03-24,127,31,774.1333333333336,581.0133333333333,193.12000000000003
SBBR,ARR,2024-03-25,154,64,1012.166666666667,723.9333333333335,288.23333333333335
SBBR,ARR,2024-03-26,161,68,1036.0500000000002,812.7833333333332,223.2666666666666
SBBR,ARR,2024-03-27,154,71,941.4999999999995,676.3066666666665,265.1933333333334
SBBR,ARR,2024-03-28,153,73,1024.1333333333332,721.4966666666667,302.63666666666666
SBBR,ARR,2024-03-29,135,19,812.6833333333334,641.6566666666669,171.02666666666664
SBBR,ARR,2024-03-30,95,19,513.95,426.6166666666666,87.33333333333334
SBBR,ARR,2024-03-31,118,38,706.8166666666665,509.83666666666676,196.9800000000001
SBBR,ARR,2024-04-01,149,60,829.3500000000003,616.0733333333336,213.27666666666659
SBBR,ARR,2024-04-02,153,71,948.4166666666662,729.263333333333,219.1533333333334
SBBR,ARR,2024-04-03,144,85,881.2499999999998,643.7900000000003,237.4600000000001
SBBR,ARR,2024-04-04,149,59,885.016666666667,687.3300000000002,197.6866666666668
SBBR,ARR,2024-04-05,154,62,836.4166666666663,634.1333333333336,202.28333333333336
SBBR,ARR,2024-04-06,125,43,732.4333333333335,535.3366666666668,197.09666666666672
SBBR,ARR,2024-04-07,119,31,623.333333333333,502.1233333333335,121.20999999999991
SBBR,ARR,2024-04-08,156,53,887.5833333333334,665.3233333333333,222.26
SBBR,ARR,2024-04-09,153,69,888.4166666666667,674.7366666666665,213.67999999999992
SBBR,ARR,2024-04-10,150,81,854.6500000000001,683.8066666666667,170.84333333333333
SBBR,ARR,2024-04-11,151,66,862.7333333333332,660.8833333333333,201.84999999999994
SBBR,ARR,2024-04-12,155,45,892.1000000000004,670.6399999999994,221.46000000000012
SBBR,ARR,2024-04-13,127,33,670.7999999999997,530.8633333333333,139.93666666666672
SBBR,ARR,2024-04-14,125,29,710.25,531.8000000000001,178.45
SBBR,ARR,2024-04-15,152,66,809.9166666666664,634.3033333333335,175.61333333333323
SBBR,ARR,2024-04-16,150,72,822.6000000000001,633.9533333333334,188.64666666666668
SBBR,ARR,2024-04-17,147,92,737.6500000000004,611.2533333333334,126.39666666666666
SBBR,ARR,2024-04-18,155,82,892.7333333333336,659.3500000000001,233.3833333333333
SBBR,ARR,2024-04-19,150,64,812.6,624.8133333333334,187.78666666666678
SBBR,ARR,2024-04-20,124,38,679.1999999999998,534.626666666667,144.5733333333332
SBBR,ARR,2024-04-21,125,53,652.3500000000004,519.4700000000001,132.87999999999994
SBBR,ARR,2024-04-22,147,57,805.7666666666665,642.7300000000002,163.0366666666666
SBBR,ARR,2024-04-23,152,75,867.0000000000005,668.9133333333333,198.0866666666667
SBBR,ARR,2024-04-24,151,74,932.9666666666673,695.4366666666665,237.53
SBBR,ARR,2024-04-25,151,71,908.2833333333333,697.7499999999999,210.5333333333332
SBBR,ARR,2024-04-26,155,64,838.5666666666665,667.3466666666666,171.21999999999997
SBBR,ARR,2024-04-27,121,51,674.6,505.2800000000003,169.31999999999994
SBBR,ARR,2024-04-28,124,34,641.1499999999999,517.3966666666668,123.75333333333332
SBBR,ARR,2024-04-29,148,62,853.3166666666667,624.9,228.4166666666666
SBBR,ARR,2024-04-30,143,55,782.9166666666666,608.8566666666668,174.05999999999997
SBBR,ARR,2024-05-01,123,44,654.1333333333338,526.0233333333335,128.10999999999996
SBBR,ARR,2024-05-02,134,56,724.9000000000002,556.0833333333335,168.81666666666658
SBBR,ARR,2024-05-03,145,81,781.5000000000001,606.8366666666669,174.66333333333333
SBBR,ARR,2024-05-04,118,33,616.5333333333334,503.6766666666669,112.85666666666664
SBBR,ARR,2024-05-05,120,42,603.1333333333332,509.1233333333335,94.00999999999999
SBBR,ARR,2024-05-06,147,71,826.9499999999999,627.0033333333334,199.94666666666674
SBBR,ARR,2024-05-07,147,77,803.7500000000001,657.5899999999999,146.16000000000005
SBBR,ARR,2024-05-08,146,83,829.4666666666668,628.4133333333339,201.05333333333337
SBBR,ARR,2024-05-09,151,66,813.4666666666668,664.4333333333334,149.03333333333327
SBBR,ARR,2024-05-10,147,49,831.0000000000001,643.4333333333332,187.56666666666658
SBBR,ARR,2024-05-11,124,51,703.5333333333335,537.8000000000001,165.73333333333335
SBBR,ARR,2024-05-12,120,36,661.8166666666667,498.4000000000001,163.41666666666677
SBBR,ARR,2024-05-13,145,58,833.2666666666665,592.836666666667,240.43000000000012
SBBR,ARR,2024-05-14,146,72,751.2499999999998,605.54,145.70999999999998
SBBR,ARR,2024-05-15,149,77,902.7666666666668,625.7799999999999,276.98666666666674
SBBR,ARR,2024-05-16,150,72,810.0833333333334,622.2500000000003,187.83333333333331
SBBR,ARR,2024-05-17,148,79,790.1333333333333,625.1133333333333,165.01999999999987
SBBR,ARR,2024-05-18,122,47,613.8000000000001,525.2733333333334,88.52666666666663
SBBR,ARR,2024-05-19,124,52,682.3333333333335,524.6900000000002,157.64333333333326
SBBR,ARR,2024-05-20,148,77,802.4166666666667,635.6466666666665,166.77
SBBR,ARR,2024-05-21,149,98,854.9500000000002,665.7633333333332,189.1866666666667
SBBR,ARR,2024-05-22,149,99,849.933333333333,662.5999999999998,187.33333333333337
SBBR,ARR,2024-05-23,147,84,844.0333333333334,647.8466666666665,196.18666666666667
SBBR,ARR,2024-05-24,146,87,794.2499999999999,619.4866666666666,174.7633333333333
SBBR,ARR,2024-05-25,122,43,639.1166666666669,528.4566666666667,110.66
SBBR,ARR,2024-05-26,118,32,637.0500000000004,497.7133333333335,139.33666666666664
SBBR,ARR,2024-05-27,148,74,765.3,620.6966666666665,144.60333333333335
SBBR,ARR,2024-05-28,147,75,833.2833333333328,608.6600000000001,224.6233333333333
SBBR,ARR,2024-05-29,153,68,893.15,657.7466666666668,235.4033333333333
SBBR,ARR,2024-05-30,134,35,719.0333333333334,572.9433333333335,146.09000000000003
SBBR,ARR,2024-05-31,115,37,616.3333333333334,476.3233333333335,140.01000000000005
SBBR,ARR,2024-06-01,108,29,583.8666666666666,460.3133333333335,123.55333333333327
SBBR,ARR,2024-06-02,114,62,620.5500000000001,478.87333333333345,141.6766666666667
SBBR,ARR,2024-06-03,147,75,829.8833333333334,624.713333333333,205.17000000000002
SBBR,ARR,2024-06-04,154,77,875.8999999999993,679.7666666666662,196.13333333333335
SBBR,ARR,2024-06-05,148,87,846.9333333333337,635.7,211.23333333333323
SBBR,ARR,2024-06-06,150,65,862.2666666666668,661.8800000000001,200.38666666666668
SBBR,ARR,2024-06-07,147,72,861.516666666667,650.2333333333336,211.28333333333336
SBBR,ARR,2024-06-08,124,33,680.7999999999998,527.0666666666668,153.7333333333333
SBBR,ARR,2024-06-09,121,31,663.6166666666663,516.3833333333334,147.2333333333333
SBBR,ARR,2024-06-10,147,66,782.1499999999997,600.4133333333336,181.73666666666668
SBBR,ARR,2024-06-11,150,104,824.7666666666664,636.9466666666669,187.81999999999994
SBBR,ARR,2024-06-12,146,75,872.5999999999997,616.646666666667,255.95333333333335
SBBR,ARR,2024-06-13,148,75,782.9333333333334,621.2066666666668,161.72666666666663
SBBR,ARR,2024-06-14,150,76,834.3999999999996,634.5833333333337,199.8166666666667
SBBR,ARR,2024-06-15,123,38,619.5000000000003,523.976666666667,95.52333333333334
SBBR,ARR,2024-06-16,122,38,663.0166666666665,521.0266666666669,141.98999999999998
SBBR,ARR,2024-06-17,146,68,782.3499999999999,628.2633333333335,154.08666666666653
SBBR,ARR,2024-06-18,153,82,909.8166666666665,681.7433333333333,228.07333333333335
SBBR,ARR,2024-06-19,151,95,938.0833333333336,660.3366666666667,277.7466666666666
SBBR,ARR,2024-06-20,149,70,801.6499999999996,634.2066666666667,167.44333333333338
SBBR,ARR,2024-06-21,155,68,893.883333333333,675.306666666667,218.57666666666665
SBBR,ARR,2024-06-22,127,34,688.8666666666664,560.3166666666671,128.55
SBBR,ARR,2024-06-23,127,38,715.2500000000001,542.6766666666668,172.57333333333338
SBBR,ARR,2024-06-24,151,54,835.7833333333328,654.4999999999997,181.28333333333345
SBBR,ARR,2024-06-25,153,75,878.4166666666663,643.1866666666671,235.23000000000005
SBBR,ARR,2024-06-26,150,77,859.3333333333333,626.6233333333334,232.70999999999998
SBBR,ARR,2024-06-27,150,68,808.316666666667,621.756666666667,186.55999999999995
SBBR,ARR,2024-06-28,152,64,936.5499999999997,701.1133333333335,235.43666666666667
SBBR,ARR,2024-06-29,125,51,746.2166666666667,632.2066666666664,114.00999999999999
SBBR,ARR,2024-06-30,124,51,669.2499999999999,518.5200000000002,150.72999999999996
SBBR,ARR,2024-07-01,152,65,818.45,654.0133333333334,164.4366666666667
SBBR,ARR,2024-07-02,162,63,912.3166666666664,718.9066666666666,193.40999999999994
SBBR,ARR,2024-07-03,161,82,881.6999999999997,694.5633333333332,187.1366666666667
SBBR,ARR,2024-07-04,154,73,891.2166666666667,682.2733333333334,208.94333333333333
SBBR,ARR,2024-07-05,158,75,910.2666666666669,704.1133333333331,206.15333333333328
SBBR,ARR,2024-07-06,144,55,783.7333333333333,621.1866666666664,162.5466666666667
SBBR,ARR,2024-07-07,134,26,729.4166666666669,552.9666666666669,176.44999999999996
SBBR,ARR,2024-07-08,155,70,903.4166666666671,627.4000000000002,276.0166666666666
SBBR,ARR,2024-07-09,155,59,852.9999999999999,652.83,200.16999999999996
SBBR,ARR,2024-07-10,160,105,922.9333333333333,691.0299999999999,231.90333333333334
SBBR,ARR,2024-07-11,160,53,910.1833333333336,685.1299999999999,225.05333333333328
SBBR,ARR,2024-07-12,160,69,893.4833333333332,681.0299999999997,212.45333333333335
SBBR,ARR,2024-07-13,137,22,776.0166666666668,594.98,181.03666666666672
SBBR,ARR,2024-07-14,135,42,716.9,565.32,151.57999999999998
SBBR,ARR,2024-07-15,159,55,904.8166666666665,695.3233333333328,209.49333333333328
SBBR,ARR,2024-07-16,158,52,892.8833333333334,693.5666666666663,199.31666666666672
SBBR,ARR,2024-07-17,158,62,881.9666666666667,719.6766666666665,162.29000000000002
SBBR,ARR,2024-07-18,156,69,888.3333333333333,701.1966666666665,187.13666666666666
SBBR,ARR,2024-07-19,160,59,946.0166666666662,712.263333333333,233.75333333333322
SBBR,ARR,2024-07-20,138,42,740.6999999999999,631.3833333333333,109.31666666666672
SBBR,ARR,2024-07-21,136,40,763.833333333333,577.6333333333332,186.19999999999987
SBBR,ARR,2024-07-22,157,52,840.9333333333333,658.7199999999999,182.21333333333334
SBBR,ARR,2024-07-23,158,58,876.0666666666665,669.6266666666672,206.43999999999986
SBBR,ARR,2024-07-24,163,68,912.2333333333333,678.1033333333332,234.12999999999988
SBBR,ARR,2024-07-25,156,67,888.7499999999999,659.1166666666667,229.63333333333324
SBBR,ARR,2024-07-26,158,58,897.5666666666672,667.4466666666668,230.12
SBBR,ARR,2024-07-27,143,20,849.2833333333338,623.3066666666668,225.9766666666667
SBBR,ARR,2024-07-28,134,51,724.8166666666667,560.4266666666667,164.38999999999996
SBBR,ARR,2024-07-29,152,56,865.45,642.7033333333334,222.74666666666653
SBBR,ARR,2024-07-30,161,63,953.2500000000005,726.9899999999997,226.26000000000002
SBBR,ARR,2024-07-31,158,66,908.4499999999998,708.5733333333333,199.87666666666667
SBBR,ARR,2024-08-01,154,77,868.7833333333331,694.9066666666665,173.87666666666655
SBBR,ARR,2024-08-02,160,65,997.5000000000002,716.0866666666667,281.4133333333332
SBBR,ARR,2024-08-03,139,31,795.5999999999999,628.8099999999997,166.78999999999996
SBBR,ARR,2024-08-04,132,50,738.3833333333334,565.2866666666667,173.09666666666672
SBBR,ARR,2024-08-05,163,62,924.3499999999998,665.833333333333,258.5166666666667
SBBR,ARR,2024-08-06,161,65,884.0833333333333,676.9666666666665,207.11666666666676
SBBR,ARR,2024-08-07,166,78,889.0833333333335,687.6500000000002,201.4333333333334
SBBR,ARR,2024-08-08,164,74,932.1999999999995,697.6166666666666,234.58333333333326
SBBR,ARR,2024-08-09,166,84,905.7333333333335,697.6833333333333,208.04999999999995
SBBR,ARR,2024-08-10,137,45,874.7666666666664,705.0433333333328,169.7233333333334
SBBR,ARR,2024-08-11,135,49,865.3,662.1499999999999,203.15
SBBR,ARR,2024-08-12,158,86,1014.8499999999998,806.4433333333335,208.40666666666664
SBBR,ARR,2024-08-13,163,103,1086.7666666666669,841.9399999999996,244.82666666666668
SBBR,ARR,2024-08-14,167,96,955.9166666666665,760.263333333333,195.65333333333336
SBBR,ARR,2024-08-15,168,65,976.5833333333337,765.3766666666664,211.2066666666666
SBBR,ARR,2024-08-16,168,70,974.866666666666,767.8199999999995,207.04666666666662
SBBR,ARR,2024-08-17,139,52,775.55,602.18,173.3700000000001
SBBR,ARR,2024-08-18,133,50,765.2666666666668,567.3566666666668,197.90999999999994
SBBR,ARR,2024-08-19,162,64,907.2833333333334,673.4533333333334,233.82999999999998
SBBR,ARR,2024-08-20,162,81,873.8999999999996,689.6333333333331,184.26666666666662
SBBR,ARR,2024-08-21,166,83,936.4333333333332,709.6233333333336,226.81000000000012
SBBR,ARR,2024-08-22,164,81,944.8833333333338,696.35,248.53333333333347
SBBR,ARR,2024-08-23,169,62,976.6000000000004,737.5199999999998,239.0799999999999
SBBR,ARR,2024-08-24,136,44,744.1999999999998,594.0600000000002,150.14000000000001
SBBR,ARR,2024-08-25,141,54,838.1999999999999,646.5199999999999,191.67999999999998
SBBR,ARR,2024-08-26,164,64,1016.7000000000004,727.4633333333333,289.23666666666674
SBBR,ARR,2024-08-27,137,53,797.65,620.4599999999998,177.19000000000008
SBBR,ARR,2024-08-28,169,68,965.2833333333334,767.8766666666663,197.40666666666658
SBBR,ARR,2024-08-29,161,67,939.966666666667,729.2766666666665,210.68999999999994
SBBR,ARR,2024-08-30,163,73,986.0500000000003,724.4033333333335,261.64666666666676
SBBR,ARR,2024-08-31,134,58,791.3000000000002,598.4033333333335,192.8966666666667
SBBR,ARR,2024-09-01,137,51,834.2833333333334,587.4333333333334,246.85000000000014
SBBR,ARR,2024-09-02,164,62,903.0999999999997,660.9933333333335,242.10666666666665
SBBR,ARR,2024-09-03,165,82,933.8666666666666,702.1166666666666,231.7500000000001
SBBR,ARR,2024-09-04,161,78,965.966666666667,668.4666666666666,297.50000000000006
SBBR,ARR,2024-09-05,160,73,867.4500000000004,685.3033333333335,182.1466666666666
SBBR,ARR,2024-09-06,166,68,869.0666666666671,695.3499999999998,173.7166666666667
SBBR,ARR,2024-09-07,139,38,807.4999999999998,608.1333333333336,199.36666666666656
SBBR,ARR,2024-09-08,135,54,778.3166666666671,565.6,212.71666666666664
SBBR,ARR,2024-09-09,162,67,1010.2666666666667,712.5433333333334,297.7233333333333
SBBR,ARR,2024-09-10,164,56,1047.233333333333,748.9099999999999,298.3233333333333
SBBR,ARR,2024-09-11,162,88,942.7833333333335,723.9333333333329,218.84999999999994
SBBR,ARR,2024-09-12,162,73,958.8833333333331,730.1733333333327,228.70999999999992
SBBR,ARR,2024-09-13,171,56,1005.5499999999997,773.2899999999997,232.25999999999988
SBBR,ARR,2024-09-14,143,58,789.0999999999999,626.2733333333334,162.82666666666668
SBBR,ARR,2024-09-15,136,65,828.8333333333334,553.49,275.34333333333336
SBBR,ARR,2024-09-16,164,80,1008.0666666666665,799.2333333333331,208.8333333333334
SBBR,ARR,2024-09-17,165,76,989.8166666666665,716.3333333333336,273.4833333333333
SBBR,ARR,2024-09-18,166,61,950.6500000000001,701.2733333333335,249.37666666666664
SBBR,ARR,2024-09-19,166,81,989.116666666667,749.926666666666,239.18999999999997
SBBR,ARR,2024-09-20,171,66,979.333333333334,786.063333333333,193.27000000000004
SBBR,ARR,2024-09-21,143,56,816.2499999999997,669.4666666666665,146.78333333333342
SBBR,ARR,2024-09-22,135,40,770.9499999999997,575.0433333333335,195.90666666666672
SBBR,ARR,2024-09-23,164,66,932.9000000000005,726.9033333333333,205.99666666666673
SBBR,ARR,2024-09-24,166,58,959.5333333333332,731.4866666666663,228.04666666666648
SBBR,ARR,2024-09-25,165,69,948.4499999999999,743.8833333333332,204.56666666666666
SBBR,ARR,2024-09-26,165,65,942.6333333333337,740.0733333333327,202.56000000000006
SBBR,ARR,2024-09-27,167,66,1090.3,743.7166666666664,346.5833333333331
SBBR,ARR,2024-09-28,145,46,871.0166666666661,665.9133333333335,205.10333333333324
SBBR,ARR,2024-09-29,139,50,809.1833333333338,603.9599999999999,205.22333333333341
SBBR,ARR,2024-09-30,165,55,934.0000000000001,718.0866666666668,215.91333333333336
SBBR,ARR,2024-10-01,164,60,964.833333333334,742.863333333333,221.96999999999997
SBBR,ARR,2024-10-02,166,63,935.3000000000002,738.3399999999997,196.95999999999992
SBBR,ARR,2024-10-03,167,73,958.9000000000001,749.2766666666664,209.6233333333333
SBBR,ARR,2024-10-04,165,80,993.7,753.6233333333331,240.07666666666668
SBBR,ARR,2024-10-05,136,51,812.8166666666667,618.7600000000001,194.05666666666662
SBBR,ARR,2024-10-06,137,36,804.5999999999998,581.4966666666671,223.10333333333335
SBBR,ARR,2024-10-07,165,63,1039.5000000000002,774.6333333333333,264.8666666666667
SBBR,ARR,2024-10-08,158,81,960.9000000000005,706.6433333333337,254.25666666666663
SBBR,ARR,2024-10-09,163,68,1003.9499999999995,792.253333333333,211.6966666666666
SBBR,ARR,2024-10-10,161,54,952.8333333333335,752.9733333333332,199.85999999999993
SBBR,ARR,2024-10-11,166,50,1163.6833333333334,768.33,395.3533333333335
SBBR,ARR,2024-10-12,143,40,832.8333333333333,666.1833333333329,166.64999999999998
SBBR,ARR,2024-10-13,133,36,796.4499999999999,558.4133333333335,238.0366666666667
SBBR,ARR,2024-10-14,161,50,1084.8333333333335,734.4599999999998,350.3733333333332
SBBR,ARR,2024-10-15,172,81,1005.9833333333341,765.9133333333331,240.07000000000008
SBBR,ARR,2024-10-16,163,60,983.5833333333334,721.8299999999997,261.7533333333334
SBBR,ARR,2024-10-17,165,67,1015.116666666667,741.5966666666667,273.52000000000004
SBBR,ARR,2024-10-18,175,49,1248.4166666666667,790.7199999999998,457.69666666666683
SBBR,ARR,2024-10-19,140,33,797.9666666666667,639.9333333333334,158.03333333333336
SBBR,ARR,2024-10-20,133,43,830.7666666666664,657.5233333333332,173.2433333333334
SBBR,ARR,2024-10-21,159,45,1045.3000000000002,728.0533333333336,317.24666666666667
SBBR,ARR,2024-10-22,165,62,1169.9833333333327,779.8833333333332,390.0999999999999
SBBR,ARR,2024-10-23,164,68,991.0333333333333,742.7499999999998,248.28333333333347
SBBR,ARR,2024-10-24,159,65,925.3666666666666,731.7266666666663,193.64000000000004
SBBR,ARR,2024-10-25,165,56,1064.7166666666662,762.2699999999998,302.4466666666666
SBBR,ARR,2024-10-26,148,42,865.7499999999999,697.0033333333332,168.74666666666664
SBBR,ARR,2024-10-27,132,36,862.9666666666667,635.8566666666667,227.10999999999996
SBBR,ARR,2024-10-28,161,41,946.7666666666667,695.0600000000003,251.70666666666656
SBBR,ARR,2024-10-29,160,66,982.4333333333334,699.2699999999998,283.1633333333334
SBBR,ARR,2024-10-30,157,62,874.2333333333332,674.0333333333336,200.20000000000007
SBBR,ARR,2024-10-31,158,73,948.5666666666666,666.9866666666671,281.58000000000004
SBBR,ARR,2024-11-01,164,48,894.1166666666664,696.3400000000005,197.77666666666656
SBBR,ARR,2024-11-02,131,34,736.9166666666669,565.9700000000001,170.94666666666657
SBBR,ARR,2024-11-03,136,33,725.1833333333333,584.8833333333333,140.3
SBBR,ARR,2024-11-04,155,74,934.8666666666668,700.2033333333335,234.6633333333334
SBBR,ARR,2024-11-05,166,65,1038.0000000000002,765.0133333333335,272.9866666666667
SBBR,ARR,2024-11-06,157,70,1000.5333333333334,731.3533333333329,269.1799999999998
SBBR,ARR,2024-11-07,163,65,983.6833333333332,764.9233333333335,218.76
SBBR,ARR,2024-11-08,160,56,961.9166666666671,763.9533333333331,197.96333333333345
SBBR,ARR,2024-11-09,135,35,878.5166666666664,724.1300000000001,154.38666666666668
SBBR,ARR,2024-11-10,142,36,944.1333333333334,622.9300000000002,321.20333333333326
SBBR,ARR,2024-11-11,164,58,1065.1833333333332,788.4100000000001,276.77333333333337
SBBR,ARR,2024-11-12,160,59,959.9666666666665,703.5866666666666,256.37999999999994
SBBR,ARR,2024-11-13,158,65,910.5833333333333,687.0866666666666,223.49666666666673
SBBR,ARR,2024-11-14,163,65,965.9333333333334,703.8833333333336,262.05000000000007
SBBR,ARR,2024-11-15,156,39,884.3333333333333,646.6999999999998,237.63333333333335
